"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"688","IL","senachwine township","14307800400000",93019,2021,0,0,0,39060,0,75207,105358,0,0,0,0,235,0,0,581434,64555,517114,0,0,0,581669,"1600000US1768627","township of senachwine","PUTNAM","PUTNAM"
"689","IL","schaumburg township","14301602600000",73887,2021,649444,0,399132,0,0,0,250312,0,0,0,0,165562,243577,0,6513138,671405,6250872,0,0,0,6922277,"1600000US1768016","township of schaumburg","HOFFMAN ESTATES","COOK"
"690","IL","scott township","14307102200000",93013,2021,30419,0,2695,27724,0,0,0,0,0,0,0,948,0,0,487174,86017,402105,0,0,0,488122,"1600000US1768302","township of scott","DAVIS JUNCTION","OGLE"
"691","IL","shields township","14304901200000",73941,2021,9916,0,4000,0,5916,0,0,385357,0,0,0,7904,58843,0,1047523,83681,1030589,0,0,0,1114270,"1600000US1769485","township of shields","LAKE BLUFF","LAKE"
"692","IL","smithton township","14308201900000",93047,2021,0,0,0,0,0,0,402276,80032,0,0,0,0,0,0,525497,-108801,634298,0,0,0,525497,"1600000US1770265","township of smithton","SMITHTON","ST CLAIR"
"693","IL","shiloh valley township","14308201800000",93034,2021,316688,0,316688,0,0,0,297790,17471,0,0,0,0,0,0,449932,86510,363422,0,0,0,449932,"1600000US1769550","township of shiloh valley","BELLEVILLE","ST CLAIR"
"694","IL","sigel township","14308702100000",93041,2021,55000,55000,0,0,0,0,0,0,0,0,0,0,439989,0,109924,-22340,572251,0,0,0,549913,"1600000US1769927","township of sigel","SIGEL","SHELBY"
"695","IL","songer township","14301301000000",112037,2021,784,0,784,0,0,0,0,0,0,0,0,1110,102916,0,242743,104022,242747,0,0,0,346769,"1600000US1770486","township of songer","XENIA","CLAY"
"696","IL","sonora township","14303402100000",112161,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176524,-4020,180544,0,0,0,176524,"1600000US1770499","township of sonora","NAUVOO","HANCOCK"
"697","IL","south fork township","14301101500000",73996,2021,0,0,0,0,0,0,0,0,0,0,0,23880,30970,0,1017019,72214,999655,0,0,0,1071869,"1600000US1770798","township of south fork","KINCAID","CHRISTIAN"
"698","IL","seneca township","14305601700000",93020,2021,59434,0,0,0,59434,0,0,0,0,0,0,2260,0,0,594290,81972,514578,0,0,0,596550,"1600000US1768653","township of seneca","WOODSTOCK","MCHENRY"
"699","IL","towanda township","14305702700000",93155,2021,45205,0,0,45205,0,0,0,0,0,0,0,120,0,0,129010,-215079,344209,0,0,0,129130,"1600000US1775835","township of towanda","TOWANDA","MCLEAN"
"700","IL","tremont township","14309001800000",93159,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352034,-47759,399793,0,0,0,352034,"1600000US1775978","township of tremont","TREMONT","TAZEWELL"
"701","IL","swan township","14309401400000",93122,2021,16524,0,0,0,0,16524,0,0,0,0,0,113186,0,0,108487,-8042,229715,0,0,0,221673,"1600000US1774093","township of swan","ROSEVILLE","WARREN"
"702","IL","thompson township","14304301800000",93141,2021,214118,0,214118,0,0,0,0,0,0,0,0,0,0,0,584611,50100,534511,0,0,0,584611,"1600000US1775146","township of thompson","APPLE RIVER","JO DAVIESS"
"703","IL","taylorville township","14301101700000",74182,2021,1251,0,1251,0,0,0,0,290250,0,0,0,41590,0,0,829450,114345,756695,0,0,0,871040,"1600000US1774587","township of taylorville","TAYLORVILLE","CHRISTIAN"
"704","IL","trivoli township","14307201900000",93161,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220638,-37108,257746,0,0,0,220638,"1600000US1776121","township of trivoli","TRIVOLI","PEORIA"
"705","IL","suez township","14306601500000",93114,2021,0,0,0,0,0,0,0,0,0,0,0,22614,0,0,154710,-32959,210283,0,0,0,177324,"1600000US1773339","township of suez","ALEXIS","MERCER"
"706","IL","sugar creek township","14301401300000",93115,2021,4061,0,4061,0,0,0,0,0,0,0,0,11842,0,0,444204,69773,386273,0,0,0,456046,"1600000US1773365","township of sugar creek","TRENTON","CLINTON"
"707","IL","sugar grove township","14304501500000",74137,2021,57183,0,42555,0,0,0,0,176304,0,0,14628,83515,75139,0,1853372,-386041,2398067,0,0,0,2012026,"1600000US1773404","township of sugar grove","SUGAR GROVE","KANE"
"708","IL","sycamore township","14301901800000",74163,2021,201652,0,195532,0,0,0,0,117535,0,0,6120,0,256853,0,1413052,86032,1583873,0,0,0,1669905,"1600000US1774236","township of sycamore","SYCAMORE","DEKALB"
"709","IL","sugar loaf township","14308202200000",74139,2021,0,0,0,0,0,0,0,0,0,0,0,537527,101673,24983,558438,13784,1208837,0,0,0,1222621,"1600000US1773456","township of sugar loaf","DUPO","ST CLAIR"
"710","IL","sumner township","14309401300000",104941,2021,136645,0,0,0,0,136645,0,0,0,0,0,14368,0,0,194397,7668,201097,0,0,0,208765,"1600000US1773716","township of sumner","LITTLE YORK","WARREN"
"711","IL","sumpter township","14301800600000",93121,2021,75030,0,1090,73940,0,0,0,0,0,0,0,20600,0,0,285987,61841,244746,0,0,0,306587,"1600000US1773729","township of sumpter","TOLEDO","CUMBERLAND"
"712","IL","texas township","14302000900000",93135,2021,1315,0,1315,0,0,0,0,0,0,0,0,0,0,0,754073,554428,199645,0,0,0,754073,"1600000US1774769","township of texas","CLINTON","DEWITT"
"713","IL","tompkins township","14309401500000",93153,2021,51339,0,0,0,0,51339,0,0,0,0,0,26844,0,0,231395,42935,215304,0,0,0,258239,"1600000US1775692","township of tompkins","KIRKWOOD","WARREN"
"714","IL","south moline township","14308101600000",74005,2021,19448,0,19448,0,0,0,0,0,0,0,0,0,0,0,1057432,260281,797151,0,0,0,1057432,"1600000US1770993","township of south moline","MOLINE","ROCK ISLAND"
"715","IL","sparta township","14304801700000",93072,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404656,95306,0,0,0,0,404656,"1600000US1771435","township of sparta","WATAGA","KNOX"
"716","IL","st. anne township","14304601400000",93083,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299415,-57177,356592,0,0,0,299415,"1600000US1766651","township of st anne","SAINT ANNE","KANKAKEE"
"717","IL","st. charles township","14304501400000",74059,2021,0,0,0,0,0,0,0,942388,0,0,0,305229,0,0,3580791,-62812,3948832,0,0,0,3886020,"1600000US1766716","township of st charles","SAINT CHARLES","KANE"
"718","IL","st. clair township","14308201700000",74061,2021,870891,0,157664,0,0,197282,260943,0,199092,0,55910,1708632,10,138490,1951630,202693,3596069,0,0,0,3798762,"1600000US1766729","township of st clair","SWANSEA","ST CLAIR"
"719","IL","south otter township","14305902200000",93062,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187418,40944,146474,0,0,0,187418,"1600000US1771123","township of south otter","PALMYRA","MACOUPIN"
"720","IL","spring lake township","14309001700000",93079,2021,55602,0,1634,0,0,53968,0,0,0,0,0,2100,0,0,306306,39299,269107,0,0,0,308406,"1600000US1772130","township of spring lake","MANITO","TAZEWELL"
"721","IL","spring township","14300400900000",93080,2021,15624,0,10546,0,5078,0,0,0,0,0,0,0,0,0,298347,-6647,304994,0,0,0,298347,"1600000US1771578","township of spring","GARDEN PRAIRIE","BOONE"
"722","IL","south wheatland township","14305801600000",93067,2021,80329,0,329,0,0,80000,0,0,0,0,0,114960,0,0,624688,88292,651356,0,0,0,739648,"1600000US1771357","township of south wheatland","DECATUR","MACON"
"723","IL","south palmyra township","14305902300000",112319,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131965,24139,107826,0,0,0,131965,"1600000US1771136","township of south palmyra","PALMYRA","MACOUPIN"
"724","IL","stanton township","14301002700000",93093,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162457,-21728,184185,0,0,0,162457,"1600000US1772273","township of stanton","ST JOSEPH","CHAMPAIGN"
"725","IL","stevenson township","14306101600000",93097,2021,1152,0,1152,0,0,0,0,0,0,0,0,0,0,0,128124,13426,114698,0,0,0,128124,"1600000US1772598","township of stevenson","IUKA","MARION"
"726","IL","stanford township","14301301100000",93091,2021,3950,0,3950,0,0,0,0,0,0,0,0,3000,0,0,171774,-12960,187734,0,0,0,174774,"1600000US1772247","township of stanford","FLORA","CLAY"
"727","IL","south rock island township","14308101700000",93064,2021,6886,0,6886,0,0,0,162971,0,0,0,0,0,0,0,520395,20408,499987,0,0,0,520395,"1600000US1771201","township of south rock island","ROCK ISLAND","ROCK ISLAND"
"728","IL","troy township","14309901800000",74261,2021,280817,0,9525,0,0,271292,0,0,0,0,0,54010,12098,0,2238307,351070,1953345,0,0,0,2304415,"1600000US1776212","township of troy","SHOREWOOD","WILL"
"729","IL","victoria township","14304801900000",93186,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291390,96480,194910,0,0,0,291390,"1600000US1777824","township of victoria","VICTORIA","KNOX"
"730","IL","waddams township","14308901600000",93193,2021,23477,0,1973,0,0,21504,0,0,0,0,0,2767,91850,0,350322,147083,297856,0,0,0,444939,"1600000US1778318","township of waddams","LENA","STEPHENSON"
"731","IL","virden township","14305902500000",112321,2021,85071,0,85071,0,0,85238,3582,0,0,0,0,0,0,0,228871,-76696,305567,0,0,0,228871,"1600000US1778162","township of virden","VIRDEN","MACOUPIN"
"732","IL","walshville township","14306801700000",93202,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284771,-13642,298413,0,0,0,284771,"1600000US1778669","township of walshville","WALSHVILLE","MONTGOMERY"
"733","IL","waldo township","14305303000000",93197,2021,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,409392,178696,230696,0,0,0,409392,"1600000US1778409","township of waldo","GRIDLEY","LIVINGSTON"
"734","IL","union grove township","14309802100000",112487,2021,88672,0,0,0,0,88672,0,0,0,0,0,0,11710,0,445712,50125,407297,0,0,0,457422,"1600000US1776758","township of union grove","MORRISON","WHITESIDE"
"735","IL","troy grove township","14305003300000",93162,2021,51504,0,2428,0,49076,0,0,110872,0,0,0,3388,0,0,405403,91516,317275,0,0,0,408791,"1600000US1776238","township of troy grove","TROY GROVE","LASALLE"
"736","IL","virgil township","14304501600000",93191,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448379,1656,446723,0,0,0,448379,"1600000US1778188","township of virgil","MAPLE PARK","KANE"
"737","IL","vienna township","14303201600000",112133,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298387,63185,235202,0,0,0,298387,"1600000US1777850","township of vienna","VERONA","GRUNDY"
"738","IL","wall township","14302701200000",112095,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129279,20598,108681,0,0,0,129279,"1600000US1778474","township of wall","MELVIN","FORD"
"739","IL","warren township","14304901400000",104945,2021,2770248,15500,276785,0,0,0,0,1549997,506443,0,346351,25416,59991,83893,12784200,482488,12471012,0,0,0,12953500,"1600000US1778877","township of warren","GURNEE","LAKE"
"740","IL","vermillion township","14305003500000",93179,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181726,6476,175250,0,0,0,181726,"1600000US1777623","township of vermillion","TONICA","LASALLE"
"741","IL","urbana township","14301002900000",93168,2021,5820,0,5820,0,0,0,0,0,0,0,0,5076,0,0,772704,24925,752855,0,0,0,777780,"1600000US1777018","township of urbana","URBANA","CHAMPAIGN"
"742","IL","ursa township","14300102300000",93169,2021,40693,0,0,0,40693,0,0,0,0,0,0,0,47662,0,247987,28319,267330,0,0,0,295649,"1600000US1777057","township of ursa","URSA","ADAMS"
"743","IL","venice township","14306002300000",93176,2021,1266,0,1266,0,0,0,0,0,0,0,0,0,7080,0,504586,57692,453974,0,0,0,511666,"1600000US1777486","township of venice","MADISON","MADISON"
"744","IL","wallace township","14305003600000",93198,2021,571897,0,0,0,0,445408,126489,0,0,0,0,248,0,0,434952,112423,322777,0,0,0,435200,"1600000US1778487","township of wallace","OTTAWA","LASALLE"
"745","IL","valley township","14308800700000",112420,2021,198751,0,313,0,198438,0,0,0,0,0,0,0,0,0,169047,6613,162434,0,0,0,169047,"1600000US1777174","township of valley","WYOMING","STARK"
"746","IL","victor township","14301901900000",93185,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291817,109341,182476,0,0,0,291817,"1600000US1777798","township of victor","LELAND","DEKALB"
"747","IL","tuscola township","14302100900000",93164,2021,0,0,0,0,0,0,0,0,0,0,0,72619,0,0,660958,115685,617892,0,0,0,733577,"1600000US1776420","township of tuscola","TUSCOLA","DOUGLAS"
"748","IL","york township","14302200900000",104954,2021,1189,0,1189,0,0,0,0,0,0,0,0,1250,2813,0,65935,-25734,95732,0,0,0,69998,"1600000US1783947","township of york","LOMBARD","DUPAGE"
"749","IL","willow creek township","14305202100000",93242,2021,35844,0,0,0,35844,0,0,0,0,0,0,0,0,0,238297,93683,144614,0,0,0,238297,"1600000US1781971","township of willow creek","PAW PAW","LEE"
"750","IL","tonti township","14306101700000",93154,2021,0,0,0,0,0,0,0,0,0,0,0,2387,0,0,123133,-17247,142767,0,0,0,125520,"1600000US1775744","township of tonti","SALEM","MARION"
"751","IL","white rock township","14307102400000",93236,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212705,51642,161063,0,0,0,212705,"1600000US1781399","township of white rock","KINGS","OGLE"
"752","IL","wethersfield township","14303702300000",112184,2021,0,0,0,0,0,0,142421,0,0,0,0,0,0,0,326754,-49094,375848,0,0,0,326754,"1600000US1780983","township of wethersfield","KEWANEE","HENRY"
"753","IL","white hall township","14303101100000",112130,2021,61221,0,0,0,0,61221,0,0,0,0,0,0,108882,86990,244514,171937,268449,0,0,0,440386,"1600000US1781269","township of white hall","WHITE HALL","GREENE"
"754","IL","waynesville township","14302001200000",93215,2021,6256,0,6256,0,0,0,0,0,0,0,0,0,0,0,204198,44432,159766,0,0,0,204198,"1600000US1779462","township of waynesville","WAYNESVILLE","DEWITT"
"755","IL","wauconda township","14304901500000",74389,2021,11100,0,11100,0,0,0,0,0,0,0,0,0,0,0,2216342,187664,2028678,0,0,0,2216342,"1600000US1779280","township of wauconda","WAUCONDA","LAKE"
"756","IL","wheeling township","14301602900000",74462,2021,18084,0,18084,0,0,0,0,247457,0,0,0,50965,423664,0,3103027,292346,3285310,0,0,0,3577656,"1600000US1781100","township of wheeling","ARLINGTON HEIGHTS","COOK"
"757","IL","wheatland township","14309902100000",175544,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93947,26894,67053,0,0,0,93947,"1600000US1781035","township of wheatland","NAPERVILLE","WILL"
"758","IL","west township","14305702800000",112075,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194235,75846,118389,0,0,0,194235,"1600000US1779904","township of west","ARROWSMITH","MCLEAN"
"759","IL","wayne township","14302200700000",74400,2021,1524475,0,1524475,0,0,0,0,0,0,0,0,0,0,0,4117081,204991,3912090,0,0,0,4117081,"1600000US1779410","township of wayne","WEST CHICAGO","DUPAGE"
"760","IL","westfield township","14301201400000",93229,2021,3465,0,3465,0,0,0,0,0,0,0,0,0,0,0,362816,75003,287813,0,0,0,362816,"1600000US1780294","township of westfield","WESTFIELD","CLARK"
"761","IL","williams township","14308402600000",93238,2021,0,0,0,0,0,0,53370,0,0,0,0,25050,0,0,545078,125878,444250,0,0,0,570128,"1600000US1781776","township of williams","WILLIAMSVILLE","SANGAMON"
"762","IL","whitefield township","14306201200000",93237,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128715,-22087,150802,0,0,0,128715,"1600000US1781230","township of whitefield","HENRY","MARSHALL"
"763","IL","western township","14303702200000",112183,2021,37806,0,1980,35826,0,0,0,0,0,0,0,0,0,0,373198,27084,346114,0,0,0,373198,"1600000US1780190","township of western","ORION","HENRY"
"764","IL","washington township","14309901900000",104947,2021,0,0,0,4950,0,0,0,0,0,0,0,4189,129498,0,2325822,458441,2001068,0,0,0,2459509,"1600000US1779059","township of washington","BEECHER","WILL"
"765","IL","west lincoln township","14305401700000",93223,2021,17045,0,0,17045,0,0,333084,0,0,0,0,6326,0,31503,336616,141955,232490,0,0,0,374445,"1600000US1780593","township of west lincoln","LINCOLN","LOGAN"
"766","IL","zanesville township","14306801900000",112349,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364474,58629,305845,0,0,0,364474,"1600000US1784129","township of zanesville","RAYMOND","MONTGOMERY"
"767","IL","woosung township","14307102500000",93270,2021,0,0,0,0,0,0,0,0,0,0,0,800,50110,0,105525,62714,93721,0,0,0,156435,"1600000US1783492","township of woosung","WOOSUNG","OGLE"
"768","IL","woodside township","14308402700000",74553,2021,0,0,0,0,0,0,41861,0,0,0,0,0,0,0,1147839,211246,936593,0,0,0,1147839,"1600000US1783310","township of woodside","SPRINGFIELD","SANGAMON"
"769","IL","worth township","14310201700000",104953,2021,0,0,0,0,0,0,0,0,0,0,0,582,0,0,1150081,-15072,1165735,0,0,0,1150663,"1600000US1783544","township of worth","METAMORA","WOODFORD"
"770","IL","witt township","14306801800000",93259,2021,0,0,0,0,0,0,0,0,0,0,0,0,4203,24600,403747,97766,334784,0,0,0,432550,"1600000US1782738","township of witt","WITT","MONTGOMERY"
"771","IL","zion township","14304901800000",74593,2021,265000,0,0,0,265000,0,0,343393,0,0,0,0,125000,0,1036168,-11512,1172680,0,0,0,1161168,"1600000US1784233","township of zion","ZION","LAKE"
"772","IL","wood river township","14306002400000",74536,2021,0,0,0,0,0,0,0,331034,0,0,0,240190,0,26556,2421493,80948,2607291,0,0,0,2688239,"1600000US1783284","township of wood river","EAST ALTON","MADISON"
"773","IL","wilson township","14302001300000",112060,2021,2294,0,2294,0,0,0,0,0,0,0,0,0,0,0,84076,-11009,95085,0,0,0,84076,"1600000US1782140","township of wilson","DEWITT","DEWITT"
"774","IL","woodbury township","14301800800000",93262,2021,24096,0,0,0,0,24096,0,0,0,0,0,5400,0,0,84253,14501,75152,0,0,0,89653,"1600000US1782959","township of woodbury","JEWETT","CUMBERLAND"
"775","IL","wysox township","14300801300000",93275,2021,168014,0,0,0,168014,0,0,0,0,0,0,1260,0,0,332335,99038,234557,0,0,0,333595,"1600000US1783700","township of wysox","MILLEDGEVILLE","CARROLL"
"776","IL","woodbine township","14304302300000",93261,2021,0,0,0,0,0,0,0,0,0,0,0,15358,0,0,360564,43625,332297,0,0,0,375922,"1600000US1782907","township of woodbine","ELIZABETH","JO DAVIESS"
"777","IL","wyanet township","14300602500000",112002,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226806,7253,219553,0,0,0,226806,"1600000US1783635","township of wyanet","WYANET","BUREAU"
"778","IL","western mound township","14305902600000",93227,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104996,30608,74388,0,0,0,104996,"1600000US1780229","township of western mound","CHESTERFIELD","MACOUPIN"
"779","IL","wauponsee township","14303201700000",93212,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605286,223329,381957,0,0,0,605286,"1600000US1779345","township of wauponsee","MORRIS","GRUNDY"
"780","IL","west deerfield township","14304901700000",74422,2021,8297,0,8297,0,0,0,0,131122,0,0,0,5766,94946,0,950090,-213148,1263950,0,0,0,1050802,"1600000US1780112","township of west deerfield","DEERFIELD","LAKE"
"781","IL","waukegan township","14304901600000",74393,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1779306","township of waukegan","WAUKEGAN","LAKE"
"782","IL","woodville township","14303101200000",93269,2021,27109,0,0,0,0,27109,9893,0,0,0,0,0,0,0,146706,30026,116680,0,0,0,146706,"1600000US1783401","township of woodville","ELDRED","GREENE"
"783","MA","acton","22300900100000",116671,2021,105821145,31358120,5049058,37636,0,0,52615628,0,14852939,0,708353,5559759,5948368,1002058,103151677,4515202,111146660,0,0,0,115661862,"1600000US2500380","town of acton","ACTON","MIDDLESEX"
"784","MA","duxbury","22301200400000",34106,2021,154483712,68374864,7994222,0,0,3517101,31611181,0,41160044,0,1826300,14152064,21792626,5307940,73123756,12789255,101587131,0,0,0,114376386,"1600000US2517895","town of duxbury","DUXBURY","PLYMOUTH"
"785","MA","east longmeadow","22300700500000",34058,2021,128323369,14306883,4040701,542707,0,4120944,47693889,0,56858822,0,759423,10258083,28474246,1011658,50008098,9730025,80022060,0,0,0,89752085,"1600000US2519645","town of east longmeadow","EAST LONGMEADOW","HAMPDEN"
"786","MA","edgartown","22300400200000",53692,2021,75270668,7707906,3300691,0,0,3801231,6157914,0,53256183,0,913643,6838264,7324482,440961,37591832,2352283,49843256,0,0,0,52195539,"1600000US2521150","town of edgartown","EDGARTOWN","DUKES"
