"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"738","IL","lincolnwood","14201605100000",100055,2021,57762557,19062506,4442883,0,2697666,0,28381012,1875750,2376488,0,802002,7006640,1178746,353350,22343323,3547779,27334280,0,0,0,30882059,"1600000US1743744",13463,"Lincolnwood village"
"739","IL","louisville","14201300400000",92573,2021,1049024,1015000,34024,0,0,0,0,0,0,0,0,1057391,102581,0,672618,436287,1396303,0,0,0,1832590,"1600000US1744927",1136,"Louisville village"
"740","IL","leland grove","14208401200000",72708,2021,0,0,0,0,0,0,214296,0,0,0,0,83583,49527,0,990388,253776,869722,0,0,0,1123498,"1600000US1742769",1454,"Leland Grove city"
"741","IL","south holland","14201609000000",93057,2021,42435781,14424210,1806696,39140,2291979,0,14527152,275202,7755724,0,800422,13452253,2707703,0,27415527,9022405,34553078,0,0,0,43575483,"1600000US1770850",21465,"South Holland village"
"742","IL","lena","14208900600000",92539,2021,1557758,0,0,0,0,1557758,86464,0,0,0,0,1146817,0,0,2281754,732792,2695779,0,0,0,3428571,"1600000US1742834",2772,"Lena village"
"743","IL","toledo","14201800400000",93151,2021,1016324,909900,17550,0,0,88874,0,0,0,0,0,712459,94569,0,512721,-104442,1424192,0,0,0,1319750,"1600000US1775601",1161,"Toledo village"
"744","IL","lacon","14206200200000",72650,2021,52340,0,7711,0,44629,0,0,0,0,0,0,547084,0,0,1761673,542089,1766668,0,0,0,2308757,"1600000US1740559",1878,"Lacon city"
"745","IL","lenzburg","14208201300000",92541,2021,23092,0,23092,2196,0,0,0,0,0,0,0,150984,0,67204,189889,36503,371574,0,0,0,408077,"1600000US1742860",468,"Lenzburg village"
"746","IL","la salle","14205000700000",72644,2021,28437613,1595000,1201227,0,0,6582940,17860752,0,0,0,1197694,7989350,887115,460562,15329529,6335265,18331291,0,0,0,24666556,"1600000US1742184",9582,"LaSalle city"
"747","IL","lyndon","14209800600000",92581,2021,171361,0,7947,0,163414,0,0,0,0,0,0,167309,44341,0,362576,-11797,586023,0,0,0,574226,"1600000US1745278",537,"Lyndon village"
"748","IL","ludlow","14201000800000",92579,2021,322903,0,523,0,322380,0,0,0,0,0,0,81305,0,0,126517,-27814,235636,0,0,0,207822,"1600000US1745174",308,"Ludlow village"
"749","IL","machesney park","14210160100000",105482,2021,3741258,0,424397,26603,0,3203492,51269,0,0,0,35497,965780,2155189,774338,16971731,6488212,14378826,0,0,0,20867038,"1600000US1745726",22950,"Machesney Park village"
"750","IL","little york","14209400300000",92556,2021,525878,490000,12413,0,23465,0,0,0,0,0,0,98745,10935,0,91143,-17522,218345,0,0,0,200823,"1600000US1744082",283,"Little York village"
"751","IL","livingston","14206001300000",92559,2021,41401,0,18106,0,0,23295,0,0,0,0,0,252546,660,0,343404,80910,515700,0,0,0,596610,"1600000US1744160",763,"Livingston village"
"752","IL","mackinaw","14209000800000",92587,2021,179629,0,82329,0,0,0,97300,0,0,0,0,1048694,84578,64256,1245825,629231,1814122,0,0,0,2443353,"1600000US1745785",1879,"Mackinaw village"
"753","IL","macon","14205800400000",72841,2021,460924,0,9240,0,451684,0,0,0,0,0,0,356739,0,0,992966,432287,917418,0,0,0,1349705,"1600000US1745941",1177,"Macon city"
"754","IL","long creek","14205860100000",92567,2021,0,0,0,0,0,0,0,0,0,0,0,41269,144059,0,464281,148827,500782,0,0,0,649609,"1600000US1744498",1261,"Long Creek village"
"755","IL","ladd","14200600900000",92515,2021,2063538,0,160222,15856,1755717,0,77370,0,0,0,54373,2291353,5100,69817,806109,600060,2572319,0,0,0,3172379,"1600000US1740598",1263,"Ladd village"
"756","IL","mahomet","14201000900000",92594,2021,25678494,11366489,510831,103023,0,10033218,3403744,0,0,0,261189,3802540,674158,283066,7548527,909936,11398355,0,0,0,12308291,"1600000US1746136",9434,"Mahomet village"
"757","IL","madison","14206001400000",72847,2021,10721061,0,229744,60486,0,90055,9914818,896101,0,0,425958,971808,329780,0,9415991,5508597,5208982,0,0,0,10717579,"1600000US1745993",3171,"Madison city"
"758","IL","maeystown","14206700400000",92591,2021,218334,218334,0,0,0,0,0,0,0,0,0,163366,0,27993,61008,-21747,274114,0,0,0,252367,"1600000US1746058",150,"Maeystown village"
"759","IL","lovington","14207000500000",92576,2021,445845,196000,30042,0,219803,0,0,0,0,0,0,386286,0,461908,482406,562376,768224,0,0,0,1330600,"1600000US1745044",1069,"Lovington village"
"760","IL","magnolia","14207800300000",92593,2021,196000,175000,0,0,21000,0,0,0,0,0,0,57309,10683,0,100607,-10142,178741,0,0,0,168599,"1600000US1746110",256,"Magnolia village"
"761","IL","mansfield","14207400700000",92606,2021,368392,0,7219,0,0,361173,0,0,0,0,0,175568,4515,0,472853,156354,496582,0,0,0,652936,"1600000US1746487",928,"Mansfield village"
"762","IL","manchester","14208600500000",92600,2021,0,0,0,0,0,0,0,0,0,0,0,123502,19981,0,76919,8268,212134,0,0,0,220402,"1600000US1746331",265,"Manchester village"
"763","IL","marissa","14208201400000",92616,2021,4709256,3181000,161270,0,0,619778,544244,0,0,0,54610,927214,191097,297352,1360376,488832,2287207,0,0,0,2776039,"1600000US1746955",1833,"Marissa village"
"764","IL","maroa","14205800500000",72914,2021,4988954,4820000,25372,0,143582,0,0,0,0,0,0,390365,0,0,1282181,96321,1576225,0,0,0,1672546,"1600000US1747072",1577,"Maroa city"
"765","IL","lostant","14205001000000",92572,2021,1341119,1265000,6164,0,69955,0,0,0,0,0,0,260870,0,386488,250391,366720,531029,0,0,0,897749,"1600000US1744823",423,"Lostant village"
"766","IL","manteno","14204601100000",92607,2021,5189847,1532331,717978,0,0,0,2727128,0,0,0,212410,642894,388530,0,7249265,-390552,8671241,0,0,0,8280689,"1600000US1746500",9210,"Manteno village"
"767","IL","martinsville","14201200300000",72922,2021,709977,599301,32260,78416,0,0,0,0,0,0,0,1350018,133034,10995,501932,338712,1657267,0,0,0,1995979,"1600000US1747254",1118,"Martinsville city"
"768","IL","manhattan","14209900900000",92601,2021,19909262,8655000,4598903,0,1154203,0,5268891,0,0,0,120728,6946513,339998,595307,5142061,3126900,9896979,0,0,0,13023879,"1600000US1746357",9385,"Manhattan village"
"769","IL","maple park","14204501100000",111842,2021,1124273,0,162732,0,501592,0,0,0,0,0,0,730676,157000,0,980587,557165,1311098,0,0,0,1868263,"1600000US1746604",1433,"Maple Park village"
"770","IL","muddy","14208350100000",92703,2021,268000,0,0,0,0,268000,0,0,0,0,0,68501,0,0,295693,73526,290668,0,0,0,364194,"1600000US1751271",61,"Muddy village"
"771","IL","mundelein","14204901600000",400466,2021,101953744,40818781,4403569,0,0,0,50433824,0,5006327,0,1291243,14244923,5424265,1289455,32160483,4515849,48603277,0,0,0,53119126,"1600000US1751349",31560,"Mundelein village"
"772","IL","new athens","14208201900000",92716,2021,0,0,0,0,1664800,0,92852,0,0,0,17513,1105779,89691,0,1061061,-56790,2313321,0,0,0,2256531,"1600000US1752116",1955,"New Athens village"
"773","IL","noble","14208000300000",73253,2021,5721,0,5721,0,0,0,165130,0,0,0,0,234398,28158,0,255745,-34305,552606,0,0,0,518301,"1600000US1753143",633,"Noble village"
"774","IL","niantic","14205800700000",92735,2021,326141,301000,16501,0,8640,0,0,0,0,0,0,149469,0,0,270750,73141,347078,0,0,0,420219,"1600000US1752961",612,"Niantic village"
"775","IL","nashville","14209500600000",73186,2021,5691319,3355000,1564077,0,457627,0,0,241388,0,0,314615,3841462,229510,0,3319620,874319,6516273,0,0,0,7390592,"1600000US1751700",3105,"Nashville city"
"776","IL","nauvoo","14203401100000",73190,2021,913875,0,79280,0,834595,0,0,0,0,0,0,548803,60474,305949,932805,417224,1430807,0,0,0,1848031,"1600000US1751791",950,"Nauvoo city"
"777","IL","new canton","14207501100000",73209,2021,20544,0,20544,0,0,0,0,0,0,0,0,96376,24566,0,107074,41706,186310,0,0,0,228016,"1600000US1752311",334,"New Canton town"
"778","IL","neoga","14201800300000",73194,2021,755802,55000,438900,0,0,0,0,126352,0,0,49073,782530,198225,588693,1037838,1154210,1453076,0,0,0,2607286,"1600000US1751986",1398,"Neoga city"
"779","IL","new douglas","14206001700000",92721,2021,450534,450000,534,0,0,0,0,0,0,0,0,60653,4901,0,112654,-14259,192467,0,0,0,178208,"1600000US1752415",350,"New Douglas village"
"780","IL","mount carroll","14200800400000",224305,2021,9521592,0,301304,0,0,9195010,0,141277,0,0,25278,1108079,2182,1269885,1195083,1446931,2128298,0,0,0,3575229,"1600000US1750881",1479,"Mount Carroll city"
"781","IL","neponset","14200601400000",92713,2021,1539548,0,208406,0,1331142,0,0,0,0,0,0,324347,0,0,199668,70011,454004,0,0,0,524015,"1600000US1751999",427,"Neponset village"
"782","IL","new grand chain","14207700100000",92722,2021,124927,124500,427,0,0,0,0,0,0,0,0,30684,0,0,55035,-58418,144137,0,0,0,85719,"1600000US1752467",150,"New Grand Chain village"
"783","IL","nokomis","14206801100000",73255,2021,1718239,0,0,0,1680201,0,0,0,0,0,0,879566,0,74340,1258489,55742,2156653,0,0,0,2212395,"1600000US1753169",2142,"Nokomis city"
"784","IL","new haven","14203000300000",92723,2021,90582,0,26969,155,63458,0,0,0,0,0,0,138040,0,0,158321,-5604,301965,0,0,0,296361,"1600000US1752506",399,"New Haven village"
"785","IL","newton","14204000200000",73241,2021,2634368,970855,350268,0,0,1313245,0,0,0,0,0,4455954,552236,7810,2534124,629575,6920549,0,0,0,7550124,"1600000US1752844",2777,"Newton city"
"786","IL","mount olive","14205901500000",92700,2021,559087,0,5213,0,528874,0,0,0,0,0,0,852655,348316,0,1153433,-69334,2423738,0,0,0,2354404,"1600000US1751024",2015,"Mount Olive city"
"787","IL","murrayville","14206900700000",92706,2021,424494,0,13791,20056,389958,0,0,0,0,0,689,176997,64583,244511,206288,346906,345473,0,0,0,692379,"1600000US1751479",567,"Murrayville village"
"788","IL","new holland","14205401000000",92724,2021,0,0,0,0,0,0,0,0,0,0,0,58113,28634,20945,77787,51620,133859,0,0,0,185479,"1600000US1752545",275,"New Holland village"
"789","IL","new minden","14209500700000",92726,2021,261502,180000,81502,0,0,0,0,0,0,0,0,94848,0,0,81020,-25902,201770,0,0,0,175868,"1600000US1752714",175,"New Minden village"
"790","IL","newark","14204700400000",92728,2021,255000,255000,0,0,0,0,0,197534,0,0,0,397850,0,0,458014,-3371,859235,0,0,0,855864,"1600000US1752103",973,"Newark village"
"791","IL","new berlin","14208401500000",92719,2021,2506065,0,2087,0,2503978,0,86762,0,0,0,0,786296,96214,680460,783074,1089065,1256979,0,0,0,2346044,"1600000US1752168",1381,"New Berlin village"
"792","IL","nason","14204100500000",73189,2021,0,0,0,0,0,0,0,0,0,0,0,49578,0,0,75863,53542,71899,0,0,0,125441,"1600000US1751726",199,"Nason city"
"793","IL","pontoon beach","14206070100000",92875,2021,7101227,0,438704,0,0,294029,6200662,505221,0,0,167832,494571,405275,0,7172006,2581147,5490705,0,0,0,8071852,"1600000US1761067",5876,"Pontoon Beach village"
"794","IL","pinckneyville","14207300300000",73539,2021,1071631,0,463119,0,374519,132149,381550,0,0,0,101844,4034801,469597,147900,5234574,3158004,6728868,0,0,0,9886872,"1600000US1759884",5066,"Pinckneyville city"
"795","IL","percy","14207900700000",92839,2021,287849,0,47126,0,0,240723,0,0,0,0,0,301592,37324,121713,427791,309279,579141,0,0,0,888420,"1600000US1759104",906,"Percy village"
"796","IL","perry","14207501400000",92841,2021,0,0,0,0,0,0,0,0,0,0,0,133167,27306,0,121409,53071,228811,0,0,0,281882,"1600000US1759156",314,"Perry village"
"797","IL","plano","14204700600000",73562,2021,11246109,2813000,1071662,0,317128,0,2650700,269026,1354023,0,586781,4823694,1685219,1795003,6528012,1570944,13260984,0,0,0,14831928,"1600000US1760352",11847,"Plano city"
"798","IL","peotone","14209901300000",92838,2021,5705434,0,540190,191042,0,0,4834637,1034433,0,0,139565,530049,288773,37546,3121599,173152,3804815,0,0,0,3977967,"1600000US1759052",4150,"Peotone village"
"799","IL","pleasant hill","14207501600000",92866,2021,32175,0,28798,0,0,0,3377,0,0,0,0,1034485,105871,0,307849,375634,1072571,0,0,0,1448205,"1600000US1760534",924,"Pleasant Hill village"
"800","IL","plymouth","14203401200000",92872,2021,484235,450000,34235,0,0,0,0,0,0,0,0,214471,0,89424,395216,316111,383000,0,0,0,699111,"1600000US1760833",436,"Plymouth village"
"801","IL","pleasant plains","14208401700000",92867,2021,1061283,0,147017,0,914266,0,0,0,0,0,0,439538,60814,0,389974,150533,739793,0,0,0,890326,"1600000US1760599",808,"Pleasant Plains village"
"802","IL","pocahontas","14200300500000",96825,2021,624689,583000,35245,0,0,0,0,86538,0,0,6444,352260,85989,0,337240,201920,573569,0,0,0,775489,"1600000US1760872",697,"Pocahontas village"
"803","IL","polo","14207100800000",55951,2021,6415398,120000,127758,0,6158144,0,0,222471,0,0,9496,1213901,331090,0,1273161,374666,2443486,0,0,0,2818152,"1600000US1760937",2291,"Polo city"
"804","IL","peoria heights","14207201200000",92836,2021,4497874,1724387,434556,0,746357,1592574,0,410648,0,0,0,2241442,711816,0,5224127,1595634,6581751,0,0,0,8177385,"1600000US1759026",5908,"Peoria Heights village"
"805","IL","pittsburg","14210001300000",92859,2021,1128556,1012000,54920,0,0,42748,68631,0,0,0,18888,930862,9284,24788,329562,-43178,1337674,0,0,0,1294496,"1600000US1760209",565,"Pittsburg village"
"806","IL","pingree grove","14204501500000",92856,2021,5842363,3999170,639253,0,793808,0,242664,0,0,0,118164,4344053,0,953533,2778826,1350691,6725721,0,0,0,8076412,"1600000US1759988",10365,"Pingree Grove village"
"807","IL","petersburg","14206500400000",73520,2021,2272819,0,244070,0,1732725,0,296024,0,0,0,0,1535104,54364,41000,1499843,576668,2553643,0,0,0,3130311,"1600000US1759312",2258,"Petersburg city"
"808","IL","prairie grove","14205690200000",92884,2021,706838,510000,196838,0,0,0,0,0,0,0,0,22563,24800,0,1632096,-55846,1735305,0,0,0,1679459,"1600000US1761678",1963,"Prairie Grove village"
"809","IL","pontiac","14205301200000",73585,2021,30724055,858300,4709089,0,0,25156666,0,0,0,0,0,5173835,855800,308707,10677775,2849802,14166315,0,0,0,17016117,"1600000US1761015",11150,"Pontiac city"
"810","IL","philo","14201001200000",92847,2021,173576,0,58,0,0,173518,0,0,0,0,0,70615,10600,0,717799,71661,727353,0,0,0,799014,"1600000US1759533",1392,"Philo village"
"811","IL","pierron","14200300400000",92851,2021,301176,156300,70638,0,0,0,74238,0,0,0,0,449517,41254,0,188578,-8139,687488,0,0,0,679349,"1600000US1759709",459,"Pierron village"
"812","IL","poplar grove","14200400300000",92876,2021,5992526,4902533,381930,0,0,39510,53805,0,0,0,35881,1800310,604215,0,1881178,1010938,3274765,0,0,0,4285703,"1600000US1761145",5049,"Poplar Grove village"
"813","IL","princeton","14200601700000",73615,2021,47955513,6944443,2012447,0,0,16432799,13479386,1204066,8297517,0,788921,17359634,863360,0,6948213,2577509,22593698,0,0,0,25171207,"1600000US1761899",7832,"Princeton city"
"814","IL","potomac","14209201400000",92878,2021,1040532,0,4867,0,1035665,0,70984,0,0,0,0,285067,0,0,324035,103553,505549,0,0,0,609102,"1600000US1761366",689,"Potomac village"
"815","IL","pittsfield","14207501500000",73551,2021,7125852,0,82249,0,6721278,0,35157,0,0,0,47493,6639478,236359,213797,2636789,934711,8791712,0,0,0,9726423,"1600000US1760222",4206,"Pittsfield city"
"816","IL","prairie du rocher","14207900800000",92882,2021,379873,210000,31883,0,208696,0,0,0,0,0,0,226398,40316,0,269584,16653,519645,0,0,0,536298,"1600000US1761639",502,"Prairie du Rocher village"
"817","IL","prospect heights","14201690100000",73622,2021,21841800,9651688,1356313,0,0,0,8633387,0,1842255,0,358157,4684377,544897,0,10544102,4380652,11392724,0,0,0,15773376,"1600000US1762016",16058,"Prospect Heights city"
"818","IL","richmond","14205601400000",92917,2021,5910307,0,486679,0,0,5423628,0,273722,0,0,0,1428351,4913,0,1928028,472651,2888641,0,0,0,3361292,"1600000US1763641",2089,"Richmond village"
"819","IL","robinson","14201700500000",73739,2021,7849210,7386554,62418,0,0,400238,0,0,0,0,0,1946024,1145395,169218,3985972,985848,6260761,0,0,0,7246609,"1600000US1764707",7150,"Robinson city"
"820","IL","ridgway","14203000600000",92925,2021,1330387,1105000,50521,0,7582,0,167284,0,0,0,0,386469,35849,25000,667544,50695,1064167,0,0,0,1114862,"1600000US1764018",851,"Ridgway village"
"821","IL","rock falls","14209800900000",73749,2021,43985832,11997142,1530072,900545,11394562,0,12915881,0,2050670,0,654898,20050301,945777,354453,6770874,3035195,25086210,0,0,0,28121405,"1600000US1764928",8789,"Rock Falls city"
"822","IL","raymond","14206801300000",92910,2021,129445,0,15818,0,0,87627,0,0,0,0,0,432844,0,0,664943,223542,874245,0,0,0,1097787,"1600000US1762965",949,"Raymond village"
"823","IL","roanoke","14210200900000",92938,2021,6635263,4115000,105290,0,0,2414973,0,19265,0,0,0,1281776,85188,54641,1231262,454405,2198462,0,0,0,2652867,"1600000US1764590",1960,"Roanoke village"
"824","IL","richview","14209501000000",92920,2021,490072,490000,72,0,0,0,0,0,0,0,0,201246,8566,0,77404,-5392,292608,0,0,0,287216,"1600000US1763719",238,"Richview village"
"825","IL","riverton","14208401800000",92935,2021,3772113,1297000,510554,0,1453788,0,510771,0,0,0,0,5947511,5613,0,1484509,-485103,7922736,0,0,0,7437633,"1600000US1764486",3532,"Riverton village"
"826","IL","ramsey","14202600400000",92899,2021,510318,391900,0,0,11049,0,0,0,0,0,0,500831,45420,500000,524888,680580,890559,468917,1990,500000,1571139,"1600000US1762627",911,"Ramsey village"
"827","IL","rankin","14209201500000",92901,2021,428186,0,15961,0,412225,0,8424,0,0,0,0,163937,0,0,201726,15025,350638,0,0,0,365663,"1600000US1762744",495,"Rankin village"
"828","IL","reynolds","14208101200000",92914,2021,0,0,0,0,0,0,0,0,0,0,0,145660,0,0,204332,78184,271808,0,0,0,349992,"1600000US1763420",498,"Reynolds village"
"829","IL","riverdale","14201608000000",32799,2021,147400713,20926098,4221139,253238,415905,0,103486244,1722701,15881660,0,895453,7402072,1533763,41887,12919135,-8928587,30825444,0,0,0,21896857,"1600000US1764278",10663,"Riverdale village"
"830","IL","rochester","14208401900000",92943,2021,2637320,1025000,790664,0,0,378753,442903,0,0,0,0,2199979,156838,0,2180133,725218,3811732,0,0,0,4536950,"1600000US1764759",3863,"Rochester village"
"831","IL","martinton","14203801300000",92620,2021,596842,0,596842,0,0,0,0,0,0,0,0,41329,0,0,136011,-14659,191999,0,0,0,177340,"1600000US1747280",334,"Martinton village"
"832","IL","mapleton","14207250100000",92609,2021,172688,0,9510,3453,159725,0,0,0,0,0,0,435210,9578,8897,125924,96408,483201,0,0,0,579609,"1600000US1746643",261,"Mapleton village"
"833","IL","manito","14206300600000",92603,2021,23475,0,0,0,0,0,0,9076,0,0,0,412666,131024,0,823967,-155200,1522857,0,0,0,1367657,"1600000US1746383",1552,"Manito village"
"834","IL","malden","14200601100000",92596,2021,7395,0,7395,0,0,0,0,0,0,0,0,114327,11929,0,102450,31548,197158,0,0,0,228706,"1600000US1746240",318,"Malden village"
"835","IL","mascoutah","14208201500000",72930,2021,15981566,3200000,1207258,0,0,6717629,4231755,1150951,0,0,624924,12644358,333483,785439,7069348,4065660,16766968,0,0,0,20832628,"1600000US1747423",8754,"Mascoutah city"
"836","IL","manlius","14200601200000",92605,2021,330821,0,7726,0,323095,0,0,0,0,0,0,143880,0,0,310963,4443,450400,0,0,0,454843,"1600000US1746422",298,"Manlius village"
"837","IL","marshall","14201200200000",224262,2021,7784146,98600,976540,0,0,0,0,0,6327692,0,381314,11724154,459283,15383,2655651,929178,13925293,0,0,0,14854471,"1600000US1747163",3947,"Marshall city"
