"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"5833","FL","defuniak springs","10206600100000",68920,2020,26076046,11236418,2565435,186443,0,1949901,9496370,0,140702,0,500777,9948595,0,2255793,6560268,63669,18700987,0,0,0,18764656,"1600000US1216800",5919,"DeFuniak Springs city"
"5834","FL","estero","10203610100000",69034,2020,20475452,0,2856423,0,0,17590289,0,0,28740,0,0,1389221,212849,3360893,13701037,10152918,8511082,0,0,0,18664000,"1600000US1221150",36939,"Estero village"
"5835","AL","wetumpka","01202600300000",66031,2020,18501121,0,784120,0,0,1159784,2201919,0,622237,0,314263,1409091,17257,2000679,14444949,4496761,13375215,0,0,0,17871976,"1600000US0181720",7220,"Wetumpka city"
"5836","CA","los altos hills","05204300600000",67507,2020,7252149,0,4865729,0,0,0,2203151,0,0,266936,183269,8244499,347577,677551,8900236,3872239,14297624,0,0,0,18169863,"1600000US0643294",8489,"Los Altos Hills town"
"5837","FL","freeport","10206680100000",69116,2020,17758759,5291379,2301152,0,0,4561550,2115375,0,48004,0,178064,5448021,154289,0,4159478,1101205,8660583,0,0,0,9761788,"1600000US1224825",5861,"Freeport city"
"5838","CA","agoura hills","05201960400000",66988,2020,22447255,13098817,3304059,0,0,0,4899474,0,656122,0,488783,1468051,4742094,4441925,15138844,4901763,20889151,0,0,0,25790914,"1600000US0600394",20299,"Agoura Hills city"
"5839","FL","golden beach","10201300700000",69143,2020,24722161,12592542,929100,0,915010,0,3127078,0,5450440,0,526323,1316777,0,569950,10122637,-1294829,13304193,0,0,0,12009364,"1600000US1226250",961,"Golden Beach town"
"5840","FL","graceville","10203200400000",69147,2020,5019381,1148400,313972,0,994599,0,2376251,0,0,0,186159,2036050,29603,160854,1415971,-681672,4324150,0,0,0,3642478,"1600000US1227000",2153,"Graceville city"
"5841","FL","gulf stream","10205000800000",69178,2020,1476077,55000,823430,0,0,521986,0,0,59892,0,15769,1797296,31933,132552,5244427,1723186,5483022,0,0,0,7206208,"1600000US1228275",954,"Gulf Stream town"
"5842","CA","laguna hills","05203020200000",67454,2020,12705137,0,3089818,529844,0,0,3995763,0,0,0,340489,3039279,2555054,206675,19478010,-1425189,26704207,0,0,0,25279018,"1600000US0639220",31374,"Laguna Hills city"
"5843","CA","laguna woods","05203030100000",67457,2020,1312074,0,1147156,0,0,0,15529,0,51013,0,98376,710475,365823,453524,6147007,-627470,8304299,0,0,0,7676829,"1600000US0639259",17644,"Laguna Woods city"
"5844","CA","lawndale","05201951500000",43610,2020,18734802,0,2974599,482819,0,0,7828276,0,6965096,0,484012,2384212,495664,5304261,14680285,1862793,21001629,0,0,0,22864422,"1600000US0640886",31807,"Lawndale city"
"5845","CA","lemon grove","05203790100000",67484,2020,16556226,0,2574249,84558,0,0,8301768,0,3979861,0,678790,9953135,1618626,964895,13413814,2803496,23146974,0,0,0,25950470,"1600000US0641124",27627,"Lemon Grove city"
"5846","FL","live oak","10206100200000",165682,2020,21283866,0,1483108,24155,0,12314703,6808436,0,433664,0,219800,8053392,60092,166809,6289248,212919,14356622,0,0,0,14569541,"1600000US1240875",6735,"Live Oak city"
"5847","AL","gardendale","01203701000000",110572,2020,37904299,16802472,849527,2746460,0,58279,11007117,0,2407616,0,4032828,713987,266935,28361,21051781,-6350007,28411071,0,0,0,22061064,"1600000US0129056",16044,"Gardendale city"
"5848","CA","los alamitos","05203050300000",67505,2020,32586394,3497455,1493963,69062,0,0,20419171,0,6568452,0,360273,3339011,627872,248719,11785581,23726,15977457,547088,0,0,16001183,"1600000US0643224",11780,"Los Alamitos city"
"5849","CA","lindsay","05205400300000",67491,2020,32061489,7753108,1655835,0,0,0,9262536,0,1958240,0,268772,4878636,866901,2632951,1333089,-3038318,12749895,0,0,0,9711577,"1600000US0641712",12659,"Lindsay city"
"5850","AL","saraland","01204950100000",110660,2020,54727860,31448369,1081029,0,0,0,6167884,0,13662151,0,1368427,2351854,322957,958084,18879526,1889791,20622630,0,0,0,22512421,"1600000US0168160",16171,"Saraland city"
"5851","CA","anderson","05204550100000",67014,2020,21366703,2615000,3977743,791656,885348,30461,12521506,0,0,0,368989,4395779,267338,31466,10124395,-860674,15679652,0,0,0,14818978,"1600000US0602042",11323,"Anderson city"
"5852","AZ","willcox","03200200600000",31627,2020,12329973,0,1057076,0,0,4126214,6727192,0,10768,89832,201724,3188054,538213,4957,4482118,171311,8042031,0,0,0,8213342,"1600000US0483090",3213,"Willcox city"
"5853","CA","kingsburg","05201000800000",67437,2020,15035659,2655880,1768533,404996,1880863,0,7706152,0,0,0,619235,10607650,3087301,541650,7880374,4827903,17289072,0,0,0,22116975,"1600000US0638562",12380,"Kingsburg city"
"5854","FL","gulfport","10205200800000",69179,2020,10062552,0,1855691,765935,0,4610978,820153,1506229,953045,0,1056750,15843594,548152,360043,10061997,884861,25928925,0,0,0,26813786,"1600000US1228175",11783,"Gulfport city"
"5855","FL","indian river shores","10203150100000",69360,2020,1009242,0,805379,0,0,0,0,1097838,0,702467,203863,699411,162189,396524,5710750,394471,6574403,0,0,0,6968874,"1600000US1233600",4241,"Indian River Shores town"
"5856","FL","jasper","10202400100000",69407,2020,3564274,0,373524,0,0,248946,2681883,0,137157,0,122764,2574731,148935,255098,1213615,433317,3759062,0,0,0,4192379,"1600000US1235375",3621,"Jasper city"
"5857","FL","juno beach","10205050900000",69417,2020,5818514,0,209522,0,0,0,5238308,0,60724,0,309960,911963,115385,63065,4991600,-592021,6674034,0,0,0,6082013,"1600000US1235850",3858,"Juno Beach town"
"5858","FL","lake alfred","10205301100000",148119,2020,4727422,0,1049775,0,0,2645685,328456,58732,298075,0,405431,3927195,327013,1561519,3808594,1291707,8332614,0,0,0,9624321,"1600000US1237525",6374,"Lake Alfred city"
"5859","FL","lake butler","10206300100000",69466,2020,2182440,777000,159907,0,448749,0,754143,0,0,0,42642,1361360,15128,96400,736313,-419015,2628216,0,0,0,2209201,"1600000US1237650",1986,"Lake Butler city"
"5860","CA","wasco","05201500700000",48761,2020,11094823,0,4127501,0,0,0,6679162,0,0,0,288160,11229552,244253,186585,10825292,4797491,17688191,0,0,0,22485682,"1600000US0683542",27047,"Wasco city"
"5861","CA","sausalito","05202100900000",67848,2020,74411795,23450353,7187128,0,2058225,372167,29781107,0,4445117,0,909418,8287133,396366,10790,16888035,-1235518,26817842,0,0,0,25582324,"1600000US0670364",7269,"Sausalito city"
"5862","CA","san anselmo","05202100700000",67794,2020,18309215,4108000,2577150,439243,0,0,8294993,0,1818511,0,241976,1912552,201552,2882505,19242975,4846443,19393141,0,0,0,24239584,"1600000US0664434",12830,"San Anselmo town"
"5863","CA","marysville","05205800100000",64771,2020,67005504,28090080,2099259,8690670,11297605,0,15305771,0,23275,0,294365,5034891,1794503,449519,9600569,1028624,15850858,0,0,0,16879482,"1600000US0646170",12844,"Marysville city"
"5864","FL","labelle","10202600200000",148117,2020,18944158,15315700,631230,0,0,192159,2436023,807369,136786,0,232260,4977470,251247,829150,2334501,-222324,8614692,0,0,0,8392368,"1600000US1237225",4966,"LaBelle city"
"5865","FL","dade city","10205100100000",64795,2020,11831755,4004093,1117816,0,0,4206116,1776844,0,213174,0,485752,5648089,2772,1538975,6781031,3869445,10101422,0,0,0,13970867,"1600000US1216125",7275,"Dade City city"
"5866","CO","basalt","06201900100000",91971,2020,5176660,1529000,1162495,159916,133842,0,0,58998,0,0,181407,2276018,700064,973456,11791013,5489349,10251202,0,0,0,15740551,"1600000US0804935",3984,"Basalt town"
"5867","CA","rancho santa margarita","05203030200000",196371,2020,13984728,8702654,2605440,0,0,0,1697876,0,664841,0,313917,1192398,3996755,74394,16819159,-748041,22830747,0,0,0,22082706,"1600000US0659587",47949,"Rancho Santa Margarita city"
"5868","CA","temple city","05201952200000",31806,2020,21105506,0,3578806,0,0,0,8590199,0,8637444,0,299057,3050921,5190855,437166,12839845,-930661,22449448,0,0,0,21518787,"1600000US0678148",36494,"Temple City city"
"5869","FL","virginia gardens","10201302400000",70618,2020,404185,0,245710,0,0,0,0,0,0,0,158475,783037,0,4685,2672579,-183006,3643307,0,0,0,3460301,"1600000US1274575",2364,"Virginia Gardens village"
"5870","CA","sutter creek","05200300500000",41012,2020,5205342,0,484572,0,971000,0,3650244,0,44462,0,55064,1915787,140688,905965,1725476,938844,3749072,0,0,0,4687916,"1600000US0677392",2646,"Sutter Creek city"
"5871","CA","wheatland","05205800200000",68034,2020,6872146,5925318,748065,86686,93391,0,0,0,0,0,18686,2381576,245583,378365,3339504,710456,5634572,0,0,0,6345028,"1600000US0685012",3712,"Wheatland city"
"5872","CA","woodside","05204150200000",68048,2020,6735302,0,1596759,0,0,41300,3846278,0,921418,0,329547,3067409,729977,1138047,7750709,131158,12554984,0,0,0,12686142,"1600000US0686440",5309,"Woodside town"
"5873","CA","walnut","05201951200000",68006,2020,12787410,0,3778930,0,0,0,7274916,0,1175141,0,558423,4786887,1979224,1844458,11780158,-2392133,22782860,0,0,0,20390727,"1600000US0683332",28430,"Walnut city"
"5874","CO","buena vista","06200800100000",111065,2020,4521587,2260369,875724,0,1283985,0,0,155042,0,0,101509,1718080,2009160,43360,5400508,1050255,8120853,0,0,0,9171108,"1600000US0810105",2855,"Buena Vista town"
"5875","FL","anna maria","10204100100000",66555,2020,2624399,0,435319,0,0,1267122,921958,0,0,0,0,1288989,0,690883,3481116,1395251,4065737,0,0,0,5460988,"1600000US1201475",968,"Anna Maria city"
"5876","FL","atlantis","10205050600000",68529,2020,5678363,0,819922,0,0,0,4411667,104507,0,0,446773,2359308,12643,0,4852646,154242,7070355,2006386,7088,0,7224597,"1600000US1202500",2142,"Atlantis city"
"5877","FL","belle isle","10204800200000",95832,2020,12603298,9629033,282432,0,0,2551281,0,0,0,0,140522,2425579,334030,61366,5184718,165544,7840149,0,0,0,8005693,"1600000US1205300",7032,"Belle Isle city"
"5878","FL","florida city","10201300600000",103343,2020,20822034,58900,5365701,10435,1408098,0,12426646,0,511209,0,1041045,13689275,55350,5409868,6747187,4997053,20904627,0,0,0,25901680,"1600000US1222975",13085,"Florida City city"
"5879","FL","bushnell","10206000100000",68707,2020,17004147,2960000,1590403,564183,992205,9057252,28600,309866,1559861,0,251643,10046255,34422,1117582,2077419,3425008,9850670,0,0,0,13275678,"1600000US1209625",3047,"Bushnell city"
"5880","FL","belleair","10205200100000",90291,2020,15076985,12000000,523548,659413,32010,0,645507,0,698000,0,518507,5560798,0,495817,9621301,3728396,11949520,0,0,0,15677916,"1600000US1205075",4273,"Belleair town"
"5881","CA","rio vista","05204800400000",67766,2020,23263311,0,4695966,1024007,2653985,0,6368691,0,1196399,0,390759,11392323,1013497,261980,8238440,2466112,18440128,0,0,0,20906240,"1600000US0660984",10005,"Rio Vista city"
"5882","CA","scotts valley","05204470100000",67854,2020,48124946,11277371,1956792,0,0,75000,18424996,0,15524839,0,747354,5153584,1191527,122874,11659465,-2116681,20244131,710240,0,0,18127450,"1600000US0670588",12224,"Scotts Valley city"
"5883","CA","yountville","05202870100000",68053,2020,18178542,8384017,1305205,2303000,1115051,0,4117728,0,640123,0,313418,4737204,805006,1114292,9487184,661684,15482002,1570062,47396,58982,16143686,"1600000US0686930",3436,"Yountville city"
"5884","CA","la puente","05201902400000",146532,2020,31401599,15480372,3724072,0,1374354,0,7334797,0,3183520,0,304484,3868439,743530,5360957,16008008,6201748,19779186,0,0,0,25980934,"1600000US0640340",38062,"La Puente city"
"5885","FL","fort meade","10205300600000",69097,2020,7752054,3980563,1352111,0,40020,1597677,512122,0,122088,0,147473,8428910,764689,322453,2787635,779701,11523986,0,0,0,12303687,"1600000US1224100",5100,"Fort Meade city"
"5886","CA","la canada flintridge","05201990200000",67446,2020,35755225,0,5666850,4964150,16419593,0,3580267,0,4719722,0,404643,3920345,1973491,4653091,13451904,3388783,20610048,0,0,0,23998831,"1600000US0639003",20573,"La Ca̱ada Flintridge city"
"5887","CA","soledad","05202701000000",67886,2020,40996567,0,1745298,604932,32287762,0,5131321,0,0,0,1227254,13465976,997235,1665238,10387243,4090066,22425626,0,0,0,26515692,"1600000US0672520",24925,"Soledad city"
"5888","CA","yreka","05204700800000",49672,2020,25486124,0,877531,0,1736268,0,9145521,0,313548,0,366256,6339595,1488419,138829,7164555,-671156,15802554,0,0,0,15131398,"1600000US0686944",7807,"Yreka city"
"5889","FL","clewiston","10202600100000",52428,2020,22497678,12061000,3283835,0,0,2744914,2795014,0,1329555,0,250867,18592805,589844,623833,4426417,1180504,23052395,0,0,0,24232899,"1600000US1213000",7327,"Clewiston city"
"5890","AL","helena","01205900500000",110706,2020,18672858,0,1391556,293118,0,1373161,4058442,0,0,0,0,2938038,324071,1749583,8222851,1562671,11671872,0,0,0,13234543,"1600000US0134024",20914,"Helena city"
"5891","FL","belleview","10204200100000",64793,2020,5202830,0,886685,0,2820307,912845,0,47812,200687,0,382306,4853236,158525,1470755,3392109,2527683,7346942,0,0,0,9874625,"1600000US1205375",5413,"Belleview city"
"5892","FL","westlake","10205051400000",70681,2020,619967,0,592693,27274,0,0,0,0,0,0,0,3216735,625000,0,822972,615136,4049571,0,0,0,4664707,"1600000US1276417",906,"Westlake city"
"5893","FL","fort myers beach","10203630100000",96430,2020,36837272,720000,3918853,39962,31668870,0,0,0,142379,0,347208,9616920,1141802,1191613,5995924,4219666,13726593,0,0,0,17946259,"1600000US1224150",5582,"Fort Myers Beach town"
"5894","FL","crystal river","10200900100000",68897,2020,11538473,2434000,1089778,0,0,4440972,3232446,0,204974,0,136303,5891988,0,346069,5025758,168763,11095052,0,0,0,11263815,"1600000US1215775",3396,"Crystal River city"
"5895","FL","satellite beach","10200550300000",96420,2020,23528160,0,1214275,116716,0,9744457,7430603,0,4425353,0,596756,1890794,50898,14168,13021220,1396913,13580167,0,0,0,14977080,"1600000US1264400",11226,"Satellite Beach city"
"5896","IL","glen carbon","14206000700000",1036294,2020,38171665,22229658,3401712,0,4887879,0,5475029,0,940990,0,1236397,6625687,1166754,379134,11089025,253474,19007126,0,0,0,19260600,"1600000US1729639",13842,"Glen Carbon village"
"5897","IL","monticello","14207400800000",73095,2020,16564806,15395541,22792,0,0,1146473,0,0,0,0,0,2315528,239872,0,5327201,602424,7280177,0,0,0,7882601,"1600000US1750244",5941,"Monticello city"
