"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"109","AZ","bullhead","03200840100000",31640,2021,77202529,27590878,8031244,144257,0,6034525,32526847,0,0,192872,2874779,16065077,9413545,382494,33706878,3019663,56548331,9902545,25202,0,59567994,"0408220","city of bullhead city",162,"04","000","08220","00000",0,"A","bullhead city city","Arizona",41353
"110","AZ","san luis","03201460100000",64754,2021,86859644,53884193,10635033,309382,0,703232,20305556,0,0,0,1022248,15546706,5517652,13960490,24054496,19818040,39261304,4840917,227670,1597206,59079344,"0463470","city of san luis",162,"04","000","63470","00000",0,"A","san luis city","Arizona",35284
"111","AZ","lake havasu","03200860100000",110889,2021,358893208,167792763,16622968,2091068,52805133,925126,102039990,0,13052925,0,3563235,49948025,15056265,4117560,69461166,26835217,111747799,0,0,0,138583016,"0439370","city of lake havasu city",162,"04","000","39370","00000",0,"A","lake havasu city city","Arizona",57134
"112","AZ","oro valley","03201090100000",66962,2021,104316700,33139455,13511314,0,2713108,0,52157801,0,0,0,2795022,32293410,8171190,33170037,39364932,35292153,77707416,18199075,4495497,3350964,112999569,"0451600","town of oro valley",162,"04","000","51600","00000",0,"A","oro valley town","Arizona",47071
"113","AZ","marana","03201090200000",64751,2021,175112033,95878475,13528585,0,16776531,0,46802533,0,0,0,1581632,22825259,14465174,24301721,61837240,28285206,95144188,7492968,150350,3302873,123429394,"0444270","town of marana",162,"04","000","44270","00000",0,"A","marana town","Arizona",51897
"114","AZ","coolidge","03201100200000",44392,2021,25983147,6737000,1772073,0,793508,0,15199950,289979,30056,111916,468678,6781990,6910114,3600285,17513650,13073972,21732067,0,2718,0,34806039,"0415500","city of coolidge",162,"04","000","15500","00000",0,"A","coolidge city","Arizona",13259
"115","AZ","queen creek","03200740500000",66967,2021,432306110,252435085,27483972,0,112819931,0,29817469,0,0,0,2567893,84862697,9617280,28283079,90090050,97190920,115662186,29348982,5784031,5838848,212853106,"0458150","town of queen creek",162,"04","000","58150","00000",0,"A","queen creek town","Arizona",59516
"116","AZ","prescott valley","03201360100000",31648,2021,85800272,56843483,12229792,0,3997,0,13300134,0,0,0,1596950,21356797,4416308,14937832,62511152,32917650,70304439,5578690,3418401,1024209,103222089,"0457450","town of prescott valley",162,"04","000","57450","00000",0,"A","prescott valley town","Arizona",46761
"117","AZ","el mirage","03200700400000",64748,2021,68176805,21130822,5566934,0,17198541,0,22883880,0,45137,104127,1351491,18440965,10654161,447025,29686727,17344386,41884492,0,0,0,59228878,"0422220","city of el mirage",162,"04","000","22220","00000",0,"A","el mirage city","Arizona",35798
"118","AZ","sahuarita","03201020100000",65828,2021,59348996,17175027,2589140,1223793,22378978,0,14652383,0,45820,221041,1283855,8988803,5517384,3448469,25612222,6162002,37404876,0,0,0,43566878,"0462140","town of sahuarita",162,"04","000","62140","00000",0,"A","sahuarita town","Arizona",34099
"119","AZ","fountain hills","03200740400000",66947,2021,2051624,0,1536861,0,0,0,0,0,0,0,514763,1899349,4733757,135525,24585835,3592174,27762292,0,0,0,31354466,"0425300","town of fountain hills",162,"04","000","25300","00000",0,"A","fountain hills town","Arizona",23819
"120","AZ","gilbert","03200700500000",96335,2021,628037312,380118303,72295451,0,0,0,153554553,0,970620,0,21098385,123996189,45579596,79632506,224279538,93942181,379545648,52917756,3758882,16291108,473487829,"0427400","town of gilbert",162,"04","000","27400","00000",0,"A","gilbert town","Arizona",267932
"121","CA","dixon","05204800200000",31882,2021,59652073,0,5167334,0,24910953,0,23525245,0,4684837,0,1363704,23571757,7230798,15569163,24312848,14354407,56330159,0,0,0,70684566,"0619402","city of dixon",162,"06","000","19402","00000",0,"A","dixon city","California",18989
"122","CA","biggs","05200400100000",91960,2021,6907692,0,1075477,0,4831600,0,796000,0,85000,0,119615,4139117,815900,9075146,679342,9501320,5208185,0,0,0,14709505,"0606560","city of biggs",162,"06","000","06560","00000",0,"A","biggs city","California",1968
"123","CA","modesto","05205000200000",31888,2021,924422665,274770722,135118423,4104503,28100033,1282000,364250642,0,30427400,0,12275660,209083826,41321509,66497608,194423077,120984162,390341858,0,0,0,511326020,"0648354","city of modesto",162,"06","000","48354","00000",0,"A","modesto city","California",218467
"124","CA","carlsbad","05203700100000",31855,2021,245990489,0,62613154,0,13749899,0,166473462,0,3153974,0,0,95210911,29943096,17166709,160348819,28488868,274180667,51460006,4986832,0,302669535,"0611194","city of carlsbad",162,"06","000","11194","00000",0,"A","carlsbad city","California",114735
"125","CA","beaumont","05203300200000",46689,2021,251420000,166384497,58113926,252165,0,0,19940189,0,0,0,3147991,17178786,6367909,18434678,37993981,12014951,67960403,0,0,0,79975354,"0604758","city of beaumont",162,"06","000","04758","00000",0,"A","beaumont city","California",53045
"126","CA","brea","05203000200000",43106,2021,247829250,44985000,21688901,301222,0,0,138346740,0,30255880,0,3114061,39719610,12253092,3239077,58666527,8367492,105510814,0,0,0,113878306,"0608100","city of brea",162,"06","000","08100","00000",0,"A","brea city","California",47303
"127","CA","lomita","05201970300000",67501,2021,24851331,5995000,2470456,0,0,0,8604362,0,7024932,0,756581,10022862,3100247,526724,10703519,5060836,19292516,8206024,7720,0,24353352,"0642468","city of lomita",162,"06","000","42468","00000",0,"A","lomita city","California",20924
"128","CA","cathedral","05203360100000",31840,2021,233345415,70132068,17931292,0,0,0,40904252,0,96081378,0,4700708,17577371,13694896,22019101,102328584,80358991,75260961,0,0,0,155619952,"0612048","city of cathedral",162,"06","000","12048","00000",0,"A","cathedral city city","California",51498
"129","CA","chico","05200400200000",31744,2021,202542629,0,22758731,1997874,21580309,0,144649772,0,0,0,3968494,37674306,9060513,19647031,68112753,32488989,102005614,0,0,0,134494603,"0613014","city of chico",162,"06","000","13014","00000",0,"A","chico city","California",102816
"130","CA","redding","05204500100000",31881,2021,666538981,216297780,53800876,0,1211564,0,314463973,0,40637719,0,20654110,266185293,42081055,34800035,67353743,50516371,359903755,158320116,206106,2087229,410420126,"0659920","city of redding",162,"06","000","59920","00000",0,"A","redding city","California",93609
"131","CA","san leandro","05200101200000",31742,2021,343433260,43941395,28784608,11919031,35182642,227467,204059810,0,2752343,0,4774283,40407170,15881854,11522928,111537760,12956121,166393591,16410274,146539,3644686,179349712,"0668084","city of san leandro",162,"06","000","68084","00000",0,"A","san leandro city","California",90998
"132","CA","rosemead","05201952300000",31807,2021,23042435,0,12875493,0,0,0,9007798,951026,494841,0,664303,6579445,6590283,1780851,19386533,4297816,30039296,0,0,0,34337112,"0662896","city of rosemead",162,"06","000","62896","00000",0,"A","rosemead city","California",51187
"133","CA","antioch","05200700100000",43096,2021,202648427,3087668,38511306,0,8821493,0,123775961,107846,23296041,0,3624137,66860718,14395361,16809093,77540924,39940283,135665813,45158872,99516,0,175606096,"0602252","city of antioch",162,"06","000","02252","00000",0,"A","antioch city","California",115305
"134","CA","corona","05203300600000",31831,2021,525565044,56777058,45024837,12277385,19163158,0,261086344,0,92198046,0,10321273,149108587,35608943,23400628,122430997,49411911,281137244,65486307,392853,2405704,330549155,"0616350","city of corona",162,"06","000","16350","00000",0,"A","corona city","California",157154
"135","CA","riverside","05203301200000",31836,2021,2634527000,1731664000,169564000,17276000,457000,64678000,229566000,0,52276000,0,42906000,589373000,68381000,40557000,288936000,20496000,966751000,0,0,0,987247000,"0662000","city of riverside",162,"06","000","62000","00000",0,"A","riverside city","California",315014
"136","CA","coronado","05203700300000",67203,2021,72061487,0,5059132,0,0,0,54602574,0,2054149,0,3098944,19497616,3089246,1081528,51993338,-1479607,77141335,0,0,0,75661728,"0616378","city of coronado",162,"06","000","16378","00000",0,"A","coronado city","California",20194
"137","CA","crescent","05200800100000",31754,2021,49629503,0,2323162,0,34828253,0,11314498,0,797661,0,365929,8968016,4375106,5973126,5335053,7214308,17436993,4785176,0,0,24651301,"0617022","city of crescent city",162,"06","000","17022","00000",0,"A","crescent city city","California",6673
"138","CA","yorba linda","05203080100000",68051,2021,72491806,14852372,10406871,7611000,0,0,22596356,0,14625902,0,1431892,9987010,3474747,5418822,52570617,15120668,56330528,0,0,0,71451196,"0686832","city of yorba linda",162,"06","000","86832","00000",0,"A","yorba linda city","California",68318
"139","CA","san luis obispo","05204000400000",31867,2021,295169549,36810950,19946806,734673,56461657,0,167890655,0,4775631,0,3629770,76837267,7344567,5688200,73023209,33866131,129027112,0,0,0,162893243,"0668154","city of san luis obispo",162,"06","000","68154","00000",0,"A","san luis obispo city","California",47107
"140","CA","rohnert park","05204970200000",104672,2021,84814957,8661864,12319719,0,808668,0,52281654,0,7565000,0,3178052,40622961,18738724,8401162,35076742,21220134,81619455,10294531,60480,0,102839589,"0662546","city of rohnert park",162,"06","000","62546","00000",0,"A","rohnert park city","California",44398
"141","CA","cypress","05203050200000",67220,2021,78140162,0,9664212,0,0,0,53272251,0,0,0,2295261,5581755,3862424,1869583,37533278,965768,47881272,0,0,0,48847040,"0617750","city of cypress",162,"06","000","17750","00000",0,"A","cypress city","California",50144
"142","CA","dublin","05200160100000",67246,2021,40670194,0,22131747,0,0,0,17023464,0,0,0,1296513,20455759,5545115,5674477,89607230,13182731,108099850,5015725,265537,0,121282581,"0620018","city of dublin",162,"06","000","20018","00000",0,"A","dublin city","California",72588
"143","CA","agoura hills","05201960400000",66988,2021,24591499,12713708,5297088,0,0,0,5422335,0,642396,0,515972,1648889,5461487,4731794,13841791,5558031,20125930,0,0,0,25683961,"0600394","city of agoura hills",162,"06","000","00394","00000",0,"A","agoura hills city","California",20297
"144","CA","highland","05203640300000",31850,2021,19429008,0,11555623,0,953364,0,5040141,0,1052760,0,678071,5098157,3909827,4994406,21539810,-2223865,37766065,0,0,0,35542200,"0633588","city of highland",162,"06","000","33588","00000",0,"A","highland city","California",56996
"145","CA","seaside","05202700900000",31817,2021,98986669,21371701,11189404,1388640,0,0,51059227,0,11571760,0,1407098,3478970,3433800,1575799,40930006,10318,49408257,0,0,0,49418575,"0670742","city of seaside",162,"06","000","70742","00000",0,"A","seaside city","California",32382
"146","CA","escondido","05203700500000",31858,2021,535293254,154193457,42345932,941695,31282926,0,267103762,0,0,0,10584054,131600068,19072104,28179696,104911368,33952757,249810479,0,0,0,283763236,"0622804","city of escondido",162,"06","000","22804","00000",0,"A","escondido city","California",151074
"147","CA","exeter","05205400200000",47320,2021,25032374,0,9469782,1273837,0,8171905,5709474,0,0,0,333403,5735691,762330,5739542,4675550,6933850,9979263,0,0,0,16913113,"0623126","city of exeter",162,"06","000","23126","00000",0,"A","exeter city","California",10323
"148","CA","fountain valley","05203050100000",67300,2021,180333476,39438681,13397919,0,0,0,88298206,0,31916399,0,2487747,36743459,6564949,1229645,56698368,17815411,83421010,0,0,0,101236421,"0625380","city of fountain valley",162,"06","000","25380","00000",0,"A","fountain valley city","California",57054
"149","CA","tulare","05205400500000",101870,2021,322721296,226426483,17079921,0,0,0,69878659,0,3383363,0,4507995,72114419,6249833,0,61436172,23709398,116091026,0,0,0,139800424,"0680644","city of tulare",162,"06","000","80644","00000",0,"A","tulare city","California",68910
"150","CA","san rafael","05202100800000",31814,2021,275596382,57339743,16908988,0,0,919874,157279576,0,25955000,0,4924298,23115482,5132596,8718764,90322261,17440720,109848383,3351864,4065,0,127289103,"0668364","city of san rafael",162,"06","000","68364","00000",0,"A","san rafael city","California",61277
"151","CA","santee","05203760200000",64767,2021,71213676,0,11649863,848189,140000,7091768,47342296,0,1091740,0,1666070,10625701,5139851,5589506,43343901,4972,64693987,0,0,0,64698959,"0670224","city of santee",162,"06","000","70224","00000",0,"A","santee city","California",60047
"152","CA","firebaugh","05201000300000",31758,2021,22560645,7593848,1679975,4660953,0,0,4432827,0,4002340,0,190702,5989768,1279599,7173450,3605561,6699408,11348970,0,0,0,18048378,"0624134","city of firebaugh",162,"06","000","24134","00000",0,"A","firebaugh city","California",8098
"153","CA","folsom","05203400100000",43239,2021,456871420,116803428,29555329,1690560,563431,48686207,161962415,0,92462327,0,5145323,93974710,5920519,34716757,78701957,42156823,171157120,0,0,0,213313943,"0624638","city of folsom",162,"06","000","24638","00000",0,"A","folsom city","California",80463
"154","CA","fort bragg","05202300100000",31815,2021,23449583,5791000,1618894,0,528891,0,10680610,0,3106375,0,666966,10490642,3973620,1584476,10143508,5592182,20600064,3660268,66697,0,26192246,"0625058","city of fort bragg",162,"06","000","25058","00000",0,"A","fort bragg city","California",6986
"155","CA","twentynine palms","05203640100000",67982,2021,4400547,0,2069227,0,1263036,0,793186,0,0,325643,275098,1254033,2791174,1853592,10132564,3341186,12690177,0,0,0,16031363,"0680994","city of twentynine palms",162,"06","000","80994","00000",0,"A","twentynine palms city","California",28067
"156","CA","vista","05203770300000",31862,2021,227931379,94749053,23628521,0,26214325,0,72141839,0,0,0,4699641,51465148,13643897,6274173,77805287,26239709,122948796,0,0,0,149188505,"0682996","city of vista",162,"06","000","82996","00000",0,"A","vista city","California",98414
"157","CA","oceanside","05203700900000",31860,2021,491081828,89524707,67351502,1909895,32391041,0,247829373,0,10588753,0,17258281,205752399,45478142,2939236,161004846,50188466,364986157,0,0,0,415174623,"0653322","city of oceanside",162,"06","000","53322","00000",0,"A","oceanside city","California",174048
"158","CA","garden grove","05203000800000",31823,2021,502827735,63842762,19846848,222576,0,0,309383161,0,55245075,0,8860059,72699915,90900996,1905683,120474326,29246679,256734241,42245543,140134,0,285980920,"0629000","city of garden grove",162,"06","000","29000","00000",0,"A","garden grove city","California",171973
"159","CA","imperial beach","05203700600000",101849,2021,17713371,0,3912398,0,0,0,9504977,0,2407169,0,1096827,7164207,6494971,2175402,15771007,2145518,29460069,0,0,0,31605587,"0636294","city of imperial beach",162,"06","000","36294","00000",0,"A","imperial beach city","California",26131
"160","CA","tustin","05203001900000",31827,2021,166732188,39348321,32949267,46761,0,0,68086178,0,12190997,0,4807442,26020062,8618631,4422891,71569269,-11754325,122385178,0,0,0,110630853,"0680854","city of tustin",162,"06","000","80854","00000",0,"A","tustin city","California",79967
"161","CA","jackson","05200300300000",44492,2021,21871538,321008,382967,0,11296063,0,7088410,0,1846363,0,527273,6521197,911477,420185,3742735,1938937,9656657,0,0,0,11595594,"0636980","city of jackson",162,"06","000","36980","00000",0,"A","jackson city","California",5010
"162","CA","kerman","05201000700000",31760,2021,13452819,3041000,1700634,0,0,4034004,4123194,0,0,0,553987,6472406,3013223,1006915,9220096,5335948,14376692,0,0,0,19712640,"0638226","city of kerman",162,"06","000","38226","00000",0,"A","kerman city","California",16010
"163","CA","lake elsinore","05203300700000",67464,2021,265400372,189162694,26362108,3228855,0,0,13038918,0,25993922,0,1343875,23782430,16799986,14106537,41074527,23881752,71881728,0,0,0,95763480,"0639486","city of lake elsinore",162,"06","000","39486","00000",0,"A","lake elsinore city","California",70244
"164","CA","lakewood","05201902300000",31782,2021,64056800,2031036,14190826,7835987,0,0,38391306,0,27418,0,228880,25203475,13234375,10424134,48608176,22916925,74553235,13965629,135094,0,97470160,"0639892","city of lakewood",162,"06","000","39892","00000",0,"A","lakewood city","California",82497
"165","CA","larkspur","05202100400000",31813,2021,62054229,42876593,2910412,1556944,0,0,8663,0,13987139,0,226534,4828741,1150018,7047150,18069995,7923250,23172654,0,0,0,31095904,"0640438","city of larkspur",162,"06","000","40438","00000",0,"A","larkspur city","California",13068
"166","CA","oakland","05200100900000",31740,2021,4186217000,815113000,470545000,28842000,0,0,1801374000,0,842836000,0,58115000,240232000,206509000,3178000,1032523000,159185000,1323257000,0,0,0,1482442000,"0653000","city of oakland",162,"06","000","53000","00000",0,"A","oakland city","California",440660
