"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","census_name","state.name","population","Median_Household_Income_2021"
"96","GA","perry","11207600100000",32480,2022,53219535,33587308,3866398,0,10435873,1432655,0,3855040,0,0,974321,31092243,1540617,3928474,15207240,3442409,48326165,9579827,0,3719724,51768574,"1360340","city of perry",162,"13","000","60340","00000",0,"A","perry city","Georgia",20626,NA
"97","GA","sandy springs","11206010100000",1266189,2022,269388006,227770985,29317441,0,0,4174034,0,0,0,0,2676741,15554910,4750388,22897495,117199538,32198006,128204325,0,0,0,160402331,"1368516","city of sandy springs",162,"13","000","68516","00000",0,"A","sandy springs city","Georgia",108068,94456
"98","GA","lawrenceville","11206700500000",111404,2022,149425282,85373282,14328509,0,0,0,0,0,47301490,0,1163520,109249287,2630445,11012699,5290383,8317902,119864912,0,0,0,128182814,"1345488","city of lawrenceville",162,"13","000","45488","00000",0,"A","lawrenceville city","Georgia",30651,NA
"99","GA","acworth","11203300100000",70730,2022,49407006,12511000,4380386,0,0,0,3957425,0,25347364,0,484771,20812633,232674,14965913,14902840,10950085,39963975,15035218,0,53250,50914060,"1300408","city of acworth",162,"13","000","00408","00000",0,"A","acworth city","Georgia",22437,NA
"100","IA","altoona","16207700100000",114016,2022,0,101715000,0,0,0,0,0,3770210,0,0,1132125,22468667,5327116,4450619,38315619,7631189,62930832,0,0,0,70562021,"1901630","city of altoona",162,"19","000","01630","00000",0,"A","altoona city","Iowa",19576,NA
"101","GA","douglasville","11204800100000",32474,2022,113293989,66523722,11716461,0,0,300571,1054131,0,31417224,0,847930,16292099,975095,5575596,34740644,6111703,51471731,0,0,0,57583434,"1323900","city of douglasville",162,"13","000","23900","00000",0,"A","douglasville city","Georgia",34655,NA
"102","GA","elberton","11205200200000",65734,2022,12846394,3026255,3473796,0,0,5751572,0,1418792,0,0,376075,32043477,988770,4080943,1045841,4478969,33680062,0,0,0,38159031,"1326616","city of elberton",162,"13","000","26616","00000",0,"A","elberton city","Georgia",4634,NA
"103","GA","gainesville","11206900300000",42364,2022,194532301,42969411,21067628,0,0,10588993,57843459,0,32830033,0,2371156,92295633,2621666,40493020,38263733,52648167,121025885,0,0,0,173674052,"1331908","city of gainesville",162,"13","000","31908","00000",0,"A","gainesville city","Georgia",42343,NA
"104","IA","cherokee","16201800200000",92056,2022,0,0,0,0,0,4255545,0,405533,0,0,441291,3348104,802005,797095,5116861,-632129,10696194,0,0,0,10064065,"1913080","city of cherokee",162,"19","000","13080","00000",0,"A","cherokee city","Iowa",5199,NA
"105","GA","lookout mountain","11214680100000",111542,2022,4890967,0,834269,0,0,3741903,158715,0,0,0,34786,1314633,1363143,0,1652895,1338977,2991694,0,0,0,4330671,"1347336","city of lookout mountain",162,"13","000","47336","00000",0,"A","lookout mountain city","Georgia",1646,NA
"106","IA","clear lake","16201700100000",113501,2022,8531509,3772000,1510168,0,0,312500,1295859,0,1389463,0,251519,3275032,2306990,61013,10962888,17741,16588182,944898,0,0,16605923,"1914025","city of clear lake",162,"19","000","14025","00000",0,"A","clear lake city","Iowa",7680,NA
"107","IA","albia","16206800100000",113951,2022,0,1960000,0,0,0,931796,0,241008,0,0,41903,976607,667960,68427,2813474,613095,3913373,0,0,0,4526468,"1900910","city of albia",162,"19","000","00910","00000",0,"A","albia city","Iowa",3719,NA
"108","IA","adel","16202500100000",59041,2022,0,0,0,0,0,45717367,0,498889,0,0,93018,5145245,2985703,3220857,30731238,3228276,38854767,0,0,0,42083043,"1900505","city of adel",162,"19","000","00505","00000",0,"A","adel city","Iowa",6155,NA
"109","IA","fort madison","16205600200000",33328,2022,0,41296717,0,0,0,0,1535315,0,0,0,617684,8143504,4466552,2687705,8426609,-4950230,28674600,0,0,0,23724370,"1928605","city of fort madison",162,"19","000","28605","00000",0,"A","fort madison city","Iowa",10324,NA
"110","IA","alta","16201100200000",113444,2022,0,0,0,0,0,3421866,6132,0,0,0,13889,632369,343784,66495,1563802,240652,2365798,0,0,0,2606450,"1901495","city of alta",162,"19","000","01495","00000",0,"A","alta city","Iowa",2091,NA
"111","IA","asbury","16203100100000",113623,2022,0,4783901,0,0,0,0,0,254028,0,0,0,4308563,1238910,376787,7935720,-572138,14432118,0,0,0,13859980,"1903160","city of asbury",162,"19","000","03160","00000",0,"A","asbury city","Iowa",5948,NA
"112","GA","mccaysville","11205500200000",96495,2022,5412125,0,1432005,0,0,3857173,0,0,0,0,0,2224257,19484,603351,1300215,711893,3435414,2175196,0,0,4147307,"1348428","city of mccaysville",162,"13","000","48428","00000",0,"A","mccaysville city","Georgia",1148,NA
"113","IA","cedar rapids","16205700300000",33329,2022,744882531,499245300,149396390,0,0,35151677,21548385,0,16679434,0,9489643,207917382,51194714,54876752,176442465,121715820,368715493,45354662,0,1123194,490431313,"1912000","city of cedar rapids",162,"19","000","12000","00000",0,"A","cedar rapids city","Iowa",137723,60977
"114","IA","davenport","16208200400000",33341,2022,372513333,213970844,66802268,0,0,32321392,17549294,0,22094025,0,5279079,60075587,35158486,5334852,126008912,40254524,186323313,28141557,0,1263071,226577837,"1919000","city of davenport",162,"19","000","19000","00000",0,"A","davenport city","Iowa",101728,53914
"115","IA","cresco","16204500200000",113752,2022,0,0,0,0,0,2225000,0,301887,0,0,422669,3159427,1063438,20000,3250471,1006361,6486975,0,0,0,7493336,"1917220","city of cresco",162,"19","000","17220","00000",0,"A","cresco city","Iowa",3893,NA
"116","IA","cedar falls","16200700200000",33317,2022,44942013,16944105,17740003,0,0,0,4137916,0,3410500,0,2709489,16150202,2746064,2822941,50127899,13724163,58122943,0,0,0,71847106,"1911755","city of cedar falls",162,"19","000","11755","00000",0,"A","cedar falls city","Iowa",40727,NA
"117","GA","mcrae-helena","11213400400000",92038,2022,5564473,0,64215,0,0,4833977,666281,0,0,0,0,2034645,3000,901791,3286029,1101554,5123911,1413560,0,0,6225465,"1349100","city of mcrae-helena",162,"13","000","49100","00000",0,"A","mcrae-helena city","Georgia",6256,NA
"118","IA","center point","16205700400000",113860,2022,0,4455000,0,0,0,6320894,9324,0,0,0,61000,1962655,570913,170166,8163192,-1566556,12433482,0,0,0,10866926,"1912270","city of center point",162,"19","000","12270","00000",0,"A","center point city","Iowa",2586,NA
"119","IA","jefferson","16203700400000",113686,2022,0,6930000,0,0,0,0,0,330163,0,0,38000,3551400,1339178,93999,4805702,3916,9786363,0,0,0,9790279,"1939450","city of jefferson",162,"19","000","39450","00000",0,"A","jefferson city","Iowa",4184,NA
"120","IA","carson","16207800200000",114028,2022,0,0,854,0,0,617000,2993,0,0,0,1363,442008,210631,78402,574946,177224,1128763,0,0,0,1305987,"1911170","city of carson",162,"19","000","11170","00000",0,"A","carson city","Iowa",766,NA
"121","IA","clarion","16209900200000",114226,2022,0,9284144,5305,0,0,360000,0,445511,0,0,99594,2558225,450089,201651,3426687,167551,6469101,0,0,0,6636652,"1913620","city of clarion",162,"19","000","13620","00000",0,"A","clarion city","Iowa",2810,NA
"122","IA","ankeny","16207700200000",33335,2022,165850239,111820000,14179082,0,0,14057000,5567673,70341,2879257,0,2089119,50721599,11207338,19867206,56407823,45061668,93142298,17980694,0,4796301,138203966,"1902305","city of ankeny",162,"19","000","02305","00000",0,"A","ankeny city","Iowa",67901,94508
"123","IA","north english","16204800400000",224705,2022,0,0,0,0,6124541,0,2836,0,0,0,10905,498209,95938,2035690,8877778,136029,11371586,0,0,0,11507615,"1957225","city of north english",162,"19","000","57225","00000",0,"A","north english city","Iowa",1067,NA
"124","IA","bettendorf","16208200100000",33340,2022,175938704,152459945,9309677,0,0,206699,5200127,680747,2692575,0,2230101,18119670,7245939,4183989,49837817,13361892,66025523,5020153,0,1095919,79387415,"1906355","city of bettendorf",162,"19","000","06355","00000",0,"A","bettendorf city","Iowa",39096,NA
"125","GA","flowery branch","11206900200000",70833,2022,15175639,1182000,3377727,0,0,1868107,592098,0,0,0,109787,5692988,143743,1852122,6250702,4543519,9396036,0,0,0,13939555,"1330340","city of flowery branch",162,"13","000","30340","00000",0,"A","flowery branch city","Georgia",9396,NA
"126","IA","council bluffs","16207800400000",33339,2022,125002092,62232902,27582895,0,2605000,2989000,13003531,0,6733008,0,3878531,34031602,22476649,16972466,83942273,42907827,114515163,13712284,0,14715999,157422990,"1916860","city of council bluffs",162,"19","000","16860","00000",0,"A","council bluffs city","Iowa",62792,NA
"127","IA","waukee","16202501300000",51137,2022,142149121,94351539,11326272,0,0,33800846,0,3192770,673323,0,1095337,38462403,3172816,12796540,33323897,38395351,49360305,8303473,0,0,87755656,"1982695","city of waukee",162,"19","000","82695","00000",0,"A","waukee city","Iowa",23952,NA
"128","IA","chariton","16205900100000",92055,2022,0,4617150,24662,0,15879,115843,0,279962,0,0,276804,1363308,830750,442829,6642576,3534495,5744968,0,0,0,9279463,"1912720","city of chariton",162,"19","000","12720","00000",0,"A","chariton city","Iowa",4194,NA
"129","IA","afton","16208800100000",114132,2022,0,0,0,0,0,1844000,0,36187,0,0,11835,1078153,186256,15097,433357,199644,1513219,0,0,0,1712863,"1900595","city of afton",162,"19","000","00595","00000",0,"A","afton city","Iowa",868,NA
"130","GA","davisboro","11215000100000",105154,2022,6755368,0,364613,0,0,6387508,3247,0,0,0,0,963425,470640,288018,371598,793640,1300041,849316,0,13173,2093681,"1321800","city of davisboro",162,"13","000","21800","00000",0,"A","davisboro city","Georgia",1836,NA
"131","IA","missouri valley","16204300500000",113736,2022,0,2100000,0,0,0,709550,0,241416,0,0,35837,1134058,2092097,0,2852703,174242,5904616,0,0,0,6078858,"1952860","city of missouri valley",162,"19","000","52860","00000",0,"A","missouri valley city","Iowa",2681,NA
"132","IA","pleasant hill","16207700900000",114020,2022,0,23130000,0,0,0,0,0,1860066,0,0,556900,4064483,1869693,3116854,16869345,-3186597,29106972,0,0,0,25920375,"1963525","city of pleasant hill",162,"19","000","63525","00000",0,"A","pleasant hill city","Iowa",10161,NA
"133","IA","algona","16205500100000",113839,2022,0,1465000,0,0,0,12568006,0,975258,0,0,600882,2786679,1765792,2313442,9621015,-1104838,17591766,0,0,0,16486928,"1901135","city of algona",162,"19","000","01135","00000",0,"A","algona city","Iowa",5484,NA
"134","IA","north liberty","16205200500000",44016,2022,0,79908994,0,0,0,0,0,1747741,0,0,562373,13249885,3425116,2984144,27637189,2729615,44566719,0,0,0,47296334,"1957360","city of north liberty",162,"19","000","57360","00000",0,"A","north liberty city","Iowa",20481,NA
"135","GA","port wentworth","11202550100000",111327,2022,12297792,0,4640728,0,6262877,0,0,1282284,0,0,255080,9698979,1963491,4281032,8797424,5222972,19517954,4093677,0,0,24740926,"1362328","city of port wentworth",162,"13","000","62328","00000",0,"A","port wentworth city","Georgia",10877,NA
"136","IA","marshalltown","16206400800000",33333,2022,82774601,57233594,5987533,0,0,3596671,3435121,0,11128291,0,1393391,11403986,14189819,1961711,21592945,13754706,35393755,8190886,0,234190,49148461,"1949755","city of marshalltown",162,"19","000","49755","00000",0,"A","marshalltown city","Iowa",27583,NA
"137","IA","colfax","16205000200000",113793,2022,0,4550610,0,0,0,0,0,231635,0,0,131776,1604391,568006,8000,1415386,-1122822,4718605,0,0,0,3595783,"1915060","city of colfax",162,"19","000","15060","00000",0,"A","colfax city","Iowa",2256,NA
"138","IA","shenandoah","16207301000000",92068,2022,0,0,29599,0,0,13565000,0,382910,0,0,117300,5580971,1193603,327856,5858537,1781228,11179739,0,0,0,12960967,"1972525","city of shenandoah",162,"19","000","72525","00000",0,"A","shenandoah city","Iowa",4925,NA
"139","IA","malvern","16206500500000",113930,2022,0,3603923,1415,0,0,0,3447,0,0,0,4239,676797,229406,350318,1476422,246213,2486730,0,0,0,2732943,"1948720","city of malvern",162,"19","000","48720","00000",0,"A","malvern city","Iowa",1040,NA
"140","IA","creston","16208800300000",64876,2022,0,865000,11777,0,45149,6750000,687195,0,0,0,782366,2697115,1719782,1351830,6047737,1470069,10346395,0,0,0,11816464,"1917265","city of creston",162,"19","000","17265","00000",0,"A","creston city","Iowa",7544,NA
"141","IA","burlington","16202900100000",42546,2022,80134487,51017600,6791974,0,0,15423607,4290801,0,933178,0,1660475,14471610,6399279,11519208,23365156,15916849,39838404,7515723,0,0,55755253,"1909550","city of burlington",162,"19","000","09550","00000",0,"A","burlington city","Iowa",23985,NA
"142","IA","grinnell","16207900300000",92060,2022,0,3980000,0,0,0,23442000,837336,0,0,0,460000,6634809,2315811,727171,11238888,1362559,19554120,0,0,0,20916679,"1933105","city of grinnell",162,"19","000","33105","00000",0,"A","grinnell city","Iowa",9554,NA
"143","IA","camanche","16202300300000",113552,2022,0,5445000,0,0,0,1277820,682860,0,0,0,504418,1717032,683967,536156,6293766,2293495,6937426,0,0,0,9230921,"1910135","city of camanche",162,"19","000","10135","00000",0,"A","camanche city","Iowa",4573,NA
"144","IA","cascade","16203100500000",113627,2022,0,6877740,0,0,8600788,0,5173,66534,0,0,32775,1793224,520904,33820,1695850,-202885,4246683,0,0,0,4043798,"1911305","city of cascade",162,"19","000","11305","00000",0,"A","cascade city","Iowa",2389,NA
"145","IA","peosta","16203101600000",113637,2022,0,12083228,44462,0,0,0,0,145893,265000,0,0,2464409,403980,1198871,4421907,-1878278,10367445,0,0,0,8489167,"1962130","city of peosta",162,"19","000","62130","00000",0,"A","peosta city","Iowa",1916,NA
"146","IA","maquoketa","16204900700000",113784,2022,307387,0,307387,0,48804,7925000,0,0,0,0,0,3664117,1439465,4817270,7144334,-2062041,19127227,0,0,0,17065186,"1949215","city of maquoketa",162,"19","000","49215","00000",0,"A","maquoketa city","Iowa",6129,NA
"147","IA","clive","16207750100000",114025,2022,0,38925000,0,0,0,0,1345504,1429823,0,0,740006,14266491,3958544,2867933,38065378,10226257,48932089,0,0,0,59158346,"1914520","city of clive",162,"19","000","14520","00000",0,"A","clive city","Iowa",18601,NA
"148","IA","sioux city","16209701100000",95849,2022,385831783,150144883,58185978,0,0,137621184,14342280,1473796,9672610,0,6502484,80506137,28420578,16901240,94457736,41794666,178491025,0,0,0,220285691,"1973335","city of sioux city",162,"19","000","73335","00000",0,"A","sioux city city","Iowa",85781,55622
"149","IA","muscatine","16207000300000",33334,2022,41035937,17313729,7105496,0,8941000,0,4155198,0,1257034,0,2225224,19231758,9614353,4378780,23221615,10504406,45942100,7379228,0,1500,56446506,"1955110","city of muscatine",162,"19","000","55110","00000",0,"A","muscatine city","Iowa",23799,NA
"150","IA","estherville","16203200300000",113645,2022,0,6654000,27556,0,212000,0,515809,0,0,0,784786,12443244,1493144,564505,4033808,-2643646,21178347,0,0,0,18534701,"1925860","city of estherville",162,"19","000","25860","00000",0,"A","estherville city","Iowa",5898,NA
"151","IA","carlisle","16209100200000",114151,2022,0,0,0,0,0,12180483,0,663359,0,0,125000,5711633,717049,2520432,4337909,-2136786,15423809,0,0,0,13287023,"1910765","city of carlisle",162,"19","000","10765","00000",0,"A","carlisle city","Iowa",4159,NA
"152","IA","epworth","16203101000000",113631,2022,0,1931000,0,0,2838000,0,0,52301,0,0,57700,886775,392585,222013,1441319,306659,2636033,0,0,0,2942692,"1925725","city of epworth",162,"19","000","25725","00000",0,"A","epworth city","Iowa",2018,NA
"153","IA","iowa city","16205200300000",95846,2022,146751000,76289000,37997000,0,0,211000,8479000,0,8124000,0,0,53448000,31554000,10027000,80077000,35582000,139524000,1695000,0,3416000,175106000,"1938595","city of iowa city",162,"19","000","38595","00000",0,"A","iowa city city","Iowa",74823,61301
"154","IA","dewitt","16202300700000",113555,2022,0,19943000,0,0,0,9550,495436,0,0,0,112103,3504670,608515,481513,14479088,6190072,12883714,0,0,0,19073786,"1921180","city of dewitt",162,"19","000","21180","00000",0,"A","dewitt city","Iowa",5516,NA
"155","IA","dysart","16208600300000",114114,2022,0,2503310,0,0,0,0,0,233330,0,0,19000,2308380,256324,48505,2497843,742608,4368444,0,0,0,5111052,"1923160","city of dysart",162,"19","000","23160","00000",0,"A","dysart city","Iowa",1283,NA
"156","IA","gladbrook","16208600600000",114117,2022,0,0,0,0,0,1277000,0,4320,0,0,2612,518469,229176,48202,467187,-6527,1269561,0,0,0,1263034,"1931035","city of gladbrook",162,"19","000","31035","00000",0,"A","gladbrook city","Iowa",800,NA
"157","IA","glenwood","16206500200000",113927,2022,0,6569789,3502,0,0,0,0,508097,0,0,108000,248592,1385907,721154,4390653,917312,5828994,0,0,0,6746306,"1931350","city of glenwood",162,"19","000","31350","00000",0,"A","glenwood city","Iowa",5073,NA
"158","IA","jesup","16201000600000",113437,2022,0,2551727,0,0,0,855000,0,190996,0,0,32000,1217937,1033544,75015,3362689,-1559,5690744,0,0,0,5689185,"1939585","city of jesup",162,"19","000","39585","00000",0,"A","jesup city","Iowa",2512,NA
"159","IA","graettinger","16207400500000",113992,2022,0,688658,0,0,0,99000,3841,0,0,0,17000,811434,201181,118224,533825,190232,1474432,0,0,0,1664664,"1931800","city of graettinger",162,"19","000","31800","00000",0,"A","graettinger city","Iowa",833,NA
"160","IA","marengo","16204800200000",113774,2022,0,1818000,0,0,6766,0,0,128262,0,0,0,1497795,705813,0,1751019,854597,3100030,0,0,0,3954627,"1949395","city of marengo",162,"19","000","49395","00000",0,"A","marengo city","Iowa",2439,NA
"161","IA","kalona","16209200400000",114166,2022,0,0,0,0,0,5216952,8662,0,0,0,24400,1098569,413908,425,2508415,-158773,4180090,0,0,0,4021317,"1940170","city of kalona",162,"19","000","40170","00000",0,"A","kalona city","Iowa",2634,NA
